mouse_110_WT_C	mouse_110_WT_NC	mouse_148_WT_C	mouse_148_WT_NC	mouse_158_WT_C	mouse_158_WT_NC	mouse_183_KOMIR150_C	mouse_183_KOMIR150_NC	mouse_198_KOMIR150_C	mouse_198_KOMIR150_NC	mouse_206_KOMIR150_C	mouse_206_KOMIR150_NC	mouse_2670_KOTet3_C	mouse_2670_KOTet3_NC	mouse_7530_KOTet3_C	mouse_7530_KOTet3_NC	mouse_7531_KOTet3_C	mouse_7532_WT_NC	mouse_H510_WT_C	mouse_H510_WT_NC	mouse_H514_WT_C	mouse_H514_WT_NC
ENSMUSG00000029406.15	0.542683	0.084255	0	0	0.170689	0	0.164913	0	0.431917	0.356259	0.332759	0.19634	0.16275	0	0.337984	0.095835	0	0	0.392529	2.23637	0	0.202741
ENSMUSG00000031029.6	259.195	178.622	246.672	179.363	238.876	156.02	260.396	150.949	242.162	177.862	262.498	191.337	236.773	176.465	190.348	163.588	247.186	189.164	235.442	151.817	270.71	174.984
ENSMUSG00000052917.15	14.3758	8.39799	16.5082	10.647	22.0884	10.6045	24.709	15.6868	23.4193	17.6543	26.4116	11.523	23.0027	16.6262	17.4397	13.9503	18.1753	13.32	22.4169	26.916	15.8742	11.707
ENSMUSG00000028334.10	44.4194	26.3557	39.7638	28.5027	36.1276	31.338	36.3189	26.0598	38.7532	32.6642	37.5342	26.5529	40.1762	30.1483	45.6448	19.4728	32.0323	29.7475	38.4847	29.1977	36.2908	27.1739
ENSMUSG00000027259.15	6.24778	8.034	6.14549	6.02377	4.79357	6.36787	4.17179	9.54302	5.67722	6.44777	4.87462	6.39204	4.7008	5.306	5.205	5.32824	6.68788	3.30446	7.6181	6.47624	3.80871	3.32825
ENSMUSG00000036160.13	12.6545	14.6948	14.2028	17.3874	11.5976	18.5177	22.2647	15.3537	12.6133	14.2682	24.2062	21.0864	14.3207	15.4711	13.0907	15.1613	13.7459	14.9714	11.3683	15.2733	10.9285	14.8024
ENSMUSG00000020936.8	45.8372	80.2033	55.2472	87.5965	56.7577	78.0387	52.7804	76.9518	54.512	72.8479	52.695	73.1362	60.6336	95.0394	58.1645	88.6232	53.1559	77.1627	53.4041	77.599	58.7462	74.919
ENSMUSG00000055725.11	12.5936	7.24743	6.24695	8.02222	9.61074	11.8438	8.4895	9.97477	12.9727	6.02593	6.64988	11.4663	9.59174	14.8857	11.2926	11.9176	7.81374	9.77875	14.7448	6.83469	7.76999	10.6279
ENSMUSG00000028364.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000027368.6	16.7561	66.6186	19.4869	44.2244	23.0092	49.0861	14.9319	58.5989	12.8217	55.3022	26.6212	39.0233	40.3608	85.6305	33.354	113.46	18.9425	74.471	11.3115	34.7663	26.1796	56.6287
ENSMUSG00000026924.17	53.4351	47.637	38.9493	55.8246	51.8895	51.365	44.7553	72.9967	42.9147	35.0758	38.8668	42.2136	46.0904	44.1518	49.032	43.8085	42.5417	38.4758	40.4542	41.1704	55.6033	61.9809
ENSMUSG00000029552.19	13.0336	16.4389	17.0647	26.2702	9.38668	15.5632	12.1237	16.9941	6.90858	17.3605	20.7816	49.5028	13.6891	41.5083	21.0519	25.0667	12.3585	19.6824	8.09622	19.4556	12.6405	24.0997
ENSMUSG00000051359.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.330735	0	0	0	0	0.660047	0	0
ENSMUSG00000001415.10	34.4642	46.6085	36.1968	43.5944	33.829	42.8787	35.0112	46.8422	31.257	39.3392	28.9917	48.3076	22.0832	35.4458	28.8689	28.941	25.9694	35.7006	27.2198	31.4936	24.0014	33.2018
ENSMUSG00000038793.8	0.39814	0	0.341175	0	0.998351	0	0.726897	0	0	0	0.647969	0	0.317151	0	3.54104	0.373688	1.07003	0.746922	1.45656	1.41612	0	0
ENSMUSG00000055811.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000019861.15	20.2523	20.6815	19.3293	22.2529	17.15	20.7375	18.6363	27.5761	19.2954	20.8807	14.9727	27.9243	14.6476	18.0188	16.1757	18.6515	16.21	16.8078	18.0826	15.2067	14.5638	18.3667
ENSMUSG00000026773.19	24.313	29.7693	24.9863	28.8378	24.3236	31.3178	24.1334	23.2852	25.6852	31.6181	32.5501	42.9868	13.71	52.5711	16.2635	36.196	14.5328	27.9089	17.9888	34.9744	21.5498	31.7797
ENSMUSG00000030672.12	1.16378	3.47958	2.45235	7.91972	3.13802	0	0	1.46554	0	6.98239	0	0	4.9267	2.06889	1.03798	1.09991	1.66566	7.43569	3.49052	1.04511	8.0073	1.16258
ENSMUSG00000049001.5	0.470454	0.328635	1.50822	0.586373	0.441027	0.059538	1.50092	0.516072	0.148806	0.102286	0.382195	0.225555	0.140182	0.25746	0.470132	0.220106	0.526363	0.881308	0.482862	0.728895	0.379162	0.640274
ENSMUSG00000026796.16	89.4893	25.0938	77.5442	19.9843	53.1392	13.8166	121.141	21.8298	89.9606	23.7231	96.0945	23.6179	79.9225	15.982	119.649	11.5343	100.703	38.621	93.4009	37.9938	88.96	33.3469
ENSMUSG00000040687.16	71.4557	78.4891	65.7226	76.8584	65.4091	65.3028	64.6883	82.0541	62.2416	72.6946	73.7729	81.8679	49.6446	68.5382	49.5446	61.5329	50.89	56.3645	46.149	58.3029	55.3507	60.1179
ENSMUSG00000029177.9	12.7253	6.05907	13.2561	6.97798	10.5098	8.51089	8.28831	12.1666	7.31908	4.01811	25.6513	35.8021	16.2647	8.81673	19.3048	12.5497	11.4214	10.8208	13.1493	7.76573	13.9079	10.762
ENSMUSG00000015090.13	0	0	0	0	0	0	0.856961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000118638.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000074579.14	0	0.236077	0.433573	0	0	1.02808	0.462055	0	0.641781	0.220544	0.411849	0	0.201509	0.222323	0.450216	0.474748	0.680338	0.474787	1.15683	0.224762	0	0.25106
ENSMUSG00000093989.1	263.086	249.523	228.767	238.124	173.306	265.681	244.725	258.696	251.836	263.215	278.105	177.816	188.052	216.561	197.913	187.549	267.811	212.789	218.705	227.804	264.13	208.256
ENSMUSG00000027342.14	72.7314	117.354	71.872	90.1629	74.7586	96.6129	72.652	104.209	76.3644	107.443	59.1933	132.109	75.3338	115.207	105.033	114.474	66.6948	112.783	85.7125	120.643	86.5325	106.193
ENSMUSG00000041138.16	0	0	0.489918	0	0	0	0	0	0.318463	0	0	0	0.299957	0	0.334934	0	0	0	0	0	0	0
ENSMUSG00000025170.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000089984.7	0	0	0.249196	0	0	0.79393	0	0	0	0	0	0	0.463275	0	0.258729	0	0	0	0	0	0.938872	0
ENSMUSG00000026926.14	32.6979	41.1119	39.672	35.0141	37.6214	45.2915	32.5442	50.4142	32.2812	35.6704	35.3089	37.9756	36.3339	40.4322	41.7965	41.1437	40.1995	40.1664	35.63	40.514	37.0953	52.1837
ENSMUSG00000047518.3	0	0.338633	0	0.362516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000042541.10	255.893	162.754	238.702	178.212	246.55	145.487	242.533	179.552	261.815	177.215	247.193	191.899	277.281	182.368	346.561	176.672	284.008	166.558	294.469	201.282	236.731	190.35
ENSMUSG00000051062.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000078919.10	32.1442	21.2031	31.6707	17.8974	30.8911	2.16639	16.0463	34.9579	16.4924	46.1611	34.2362	0	38.6304	28.1745	37.6939	1.95809	55.3835	10.7998	74.8123	37.2917	20.8685	18.2904
ENSMUSG00000096908.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000037660.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000054256.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000054874.12	70.6571	77.7654	56.0358	61.8036	52.2138	102.951	53.4194	91.6859	49.5937	58.1051	61.9539	55.6925	41.7825	60.8168	59.7113	48.7616	57.9409	59.5934	47.7745	70.1367	49.0482	56.7257
ENSMUSG00000028631.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0.272267	0	0	0	0	1.41757	26.839	0	0
ENSMUSG00000034139.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000030996.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000048399.4	0	0	0	0	0	0	0	0	0	0	0	0	0.500046	0	0	0	0	0	0	0	0	0
ENSMUSG00000068818.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000002057.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000091863.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000076609.2	9.19474	38.8022	11.913	3.07673	14.2359	60.0839	22.4933	36.7217	18.307	67.3439	85.2661	91.13	7.38619	32.857	6.84322	380.722	96.374	2179.69	55.1171	5929.15	4.96301	700.243
ENSMUSG00000014601.13	30.5497	29.1831	27.7748	32.5754	26.9207	37.565	30.6491	37.6013	21.6031	31.9125	27.9388	30.7592	18.5273	30.8173	30.374	28.6199	24.2762	32.2095	23.888	35.2206	22.9896	28.5685
ENSMUSG00000052014.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000012519.14	19.2096	8.34819	26.3066	7.67913	26.9383	8.13941	19.8888	8.84922	20.0433	6.42309	26.6085	6.14697	19.6477	7.5574	34.2943	11.4233	12.8945	11.7856	19.922	7.70206	23.0631	12.3993
ENSMUSG00000080933.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085684.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026626.11	297.352	345.136	264.372	394.781	280.7	345.652	240.541	326.373	319.603	341.989	287.267	385.067	276.488	271.903	257.543	305.71	271.585	283.482	237.06	245.039	264.109	315.578
ENSMUSG00000026174.9	15.5782	16.2674	14.2934	20.5984	17.0674	16.3688	16.0909	19.7756	17.9074	19.9325	11.2905	16.5579	16.122	16.2984	18.6817	18.1103	18.6537	15.6549	16.6255	13.9813	15.7383	16.5517
ENSMUSG00000090210.7	0.4783	0.779823	0.204914	0.597416	0.498476	0.485514	0.983034	0.450664	1.18521	0.729607	1.75231	1.1466	0.285693	0.94309	0.638616	0.112156	0.321727	0.448945	0.656052	0.636856	0.515026	0.710489
ENSMUSG00000035378.17	4.88859	2.9869	3.29961	2.76459	2.94905	1.97149	3.64526	7.93788	4.59692	2.07843	1.83144	11.3154	2.27896	2.80566	3.5107	2.98637	4.58644	2.81596	2.34272	3.13948	2.96824	3.48937
ENSMUSG00000008601.12	0.783598	1.17423	0	0.628511	0	0	1.43302	1.9705	0.532684	0	0	3.00605	0	0	1.67893	0.591321	0.702682	0.736241	0.718711	1.26096	0	0
ENSMUSG00000072049.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10269	0	0
ENSMUSG00000002326.6	36.7878	28.4984	43.2423	28.1226	37.6627	31.8104	32.2999	32.2802	32.8051	21.0871	37.0969	29.8423	34.8871	21.7643	41.5881	25.3157	35.2682	27.9874	36.7031	25.663	37.4837	30.869
ENSMUSG00000015747.5	9.6479	7.01922	9.46666	8.45367	12.1767	8.83471	10.9477	8.26611	8.94413	7.78653	12.2454	4.96427	12.5439	7.84844	15.2688	4.85184	12.011	6.1761	7.73867	7.30822	10.6264	6.53118
ENSMUSG00000035295.10	0.22959	0.214009	0.393022	0.229106	0.38322	0.465901	0	0.28803	0.581744	1.19949	0.373348	0	0.547981	0.201498	1.42849	0.645487	0.616772	0	0.209725	1.01856	0.987399	0.455143
ENSMUSG00000033737.14	0	0	0	0	0	0	0	0	0.104875	0	0	0	0.197587	0	0	0	0	0	0	0	0	0
ENSMUSG00000042772.15	30.8843	41.227	31.4774	43.008	36.7705	39.0855	38.4473	42.5278	37.3065	36.6608	42.3843	54.7281	24.6866	36.9131	30.7987	37.4476	28.0083	34.3642	27.8211	39.8868	35.2859	44.0783
ENSMUSG00000038304.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000028664.14	0.863344	0.101382	0.046527	0.218163	0.090701	0.110287	0.108651	0	0.09181	0	0.113005	0.208751	0.129734	0.14296	0.096689	0	0.116527	0.101954	0.148958	0.334259	0.397586	0.332705
ENSMUSG00000030795.18	304.449	707.576	309.031	701.002	279.844	759.499	395.431	759.206	295.835	636.65	251.474	517.976	238.554	568.126	439.923	715.741	328.097	666.441	291.233	608.37	327.977	739.654
ENSMUSG00000026934.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000031697.12	7.80865	5.3074	4.41476	9.48669	9.29823	6.81475	6.58213	4.52579	4.8866	9.67985	1.52334	7.56014	4.1041	8.96751	10.0767	7.18771	9.13672	11.5944	3.2552	7.79327	5.79713	11.0681
ENSMUSG00000032673.5	26.4443	23.0061	18.2752	25.3465	25.2113	28.1189	30.481	30.7631	16.7096	20.1714	24.6723	9.17499	43.8655	28.1936	39.8297	28.2299	28.6512	22.8003	27.662	23.0074	14.9506	35.3325
ENSMUSG00000001943.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000022890.13	117.524	83.8482	109.071	65.3711	131.461	93.985	111.311	133.688	128.122	91.8729	100.916	114.399	149.382	107.554	191.663	98.2107	143.046	106.378	120.424	104.378	116.143	86.3873
ENSMUSG00000019804.12	196.123	204.166	198.385	187.156	169.432	172.365	190.506	204.451	177.456	216.362	218.279	216.22	187.279	213.729	184.524	176.7	159.924	176.07	193.955	205.066	174.176	177.965
ENSMUSG00000029522.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000030811.14	12.3261	7.96789	9.09067	6.41579	7.48054	6.87772	12.3642	9.12325	9.41543	7.75328	10.1401	12.5876	8.42237	5.64064	9.29286	7.49795	8.7621	17.92	14.5849	4.61613	14.4858	8.93374
ENSMUSG00000037578.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000022902.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000034216.12	17.9879	19.1355	15.3877	24.3732	18.0018	19.6001	23.1009	25.9432	20.6239	20.872	17.3001	19.261	18.5934	19.1867	18.1149	17.2666	15.2991	17.5574	13.5481	16.7413	14.5015	17.3724
ENSMUSG00000021961.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000038011.15	0	0	0	0	0	0	0	0	0	0.037111	0	0	0	0	0	0	0	0	0	0.113327	0	0
ENSMUSG00000003452.15	0	0	0	0	0	0.22253	0	0.275171	0	0	0.73193	0	0	0	0	0	0	0.115189	0	0	0.235831	0
ENSMUSG00000040134.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000031562.15	0	0	0.77561	0	0	0	0	0	0	0	0	0	0.242389	0	0	0	0	0.285509	0	1.10841	0	0
ENSMUSG00000055435.6	15.6203	3.32549	16.0121	3.75278	23.9544	4.08188	22.178	3.78099	33.2131	8.93626	40.6701	7.04809	18.1048	1.60973	19.5881	2.36928	22.4254	4.083	21.1057	4.96793	17.966	2.7685
ENSMUSG00000068876.16	1.13237	3.26228	0.975048	1.53473	2.08553	3.18466	2.18447	1.43404	0.853108	1.77234	0.908131	1.68542	2.28611	2.01157	1.81372	5.15306	2.71672	3.19489	5.81299	2.47842	3.78162	3.41471
ENSMUSG00000026936.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000048806.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000038765.14	0.547523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000064109.8	30.0706	89.3915	45.1699	68.5708	56.1061	70.7537	77.3929	112.575	73.8249	49.4984	49.3191	82.3694	59.7913	115.356	35.8682	101.177	64.9151	79.5139	63.0715	80.0685	60.6831	70.5811
ENSMUSG00000061845.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095527.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000068874.13	45.7032	26.1984	50.7219	30.9443	38.513	28.4459	40.6985	28.0813	40.5314	23.1883	43.9005	22.9957	47.6926	22.0756	35.3209	32.6989	38.5821	29.7088	44.1994	26.979	42.4359	22.9938
ENSMUSG00000061616.5	1.02207	0	0.249805	0.436939	0.365292	0	0.665712	0.366226	0.36972	0.508246	0	0.560035	0.348277	0	0.648697	0.136731	0.392156	0.136812	0.266594	0.388249	1.25556	0.578499
ENSMUSG00000042826.13	0.490965	2.28904	0.840545	2.20486	0.845085	1.02731	0.671835	0.764283	0.207363	1.29923	1.64681	1.16547	0	3.73206	0.218208	1.51834	0.43966	3.36719	0.672804	1.30714	0.217778	1.00371
ENSMUSG00000029371.7	0	0	0	0	0	0	0	0.515634	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026937.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000070493.3	147.675	158.015	149.877	166.785	161.704	131.325	149.713	149.108	143.428	158.514	138.473	181.988	164.405	186.024	188.081	148.435	160.485	137.862	164.9	151.761	152.451	131.035
ENSMUSG00000067064.4	0.618714	0.701076	0.706016	0.499406	0.210743	0.532074	0.932213	0.488546	0.21257	0.434465	0.492963	0.266215	0.407433	0.806247	0.834294	0.357508	0.485489	0.471293	0.384687	1.54234	0.711454	1.0214
ENSMUSG00000091814.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029630.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000041124.11	13.0295	12.9681	11.5296	13.0015	12.7162	12.5466	14.3024	15.9295	8.04325	15.1904	11.8504	15.6549	10.5412	13.9532	10.7957	16.3617	10.9642	12.9645	10.9774	11.266	14.3834	12.6951
ENSMUSG00000026938.10	0	0.446236	0	0	0.799937	0	0	0	0	0.834229	0	0	0.38113	0.421084	0.850825	0	0.428462	3.5895	1.31279	0	1.02904	0
ENSMUSG00000022377.16	180.189	153.795	166.042	158.505	176.516	166.633	200.045	203.938	178.708	148.753	163.058	170.628	177.063	131.233	164.383	122.124	155.246	141.818	174.609	115.674	204.738	131.483
ENSMUSG00000038525.16	32.8729	26.3474	31.6969	29.6162	30.9047	29.7961	22.8527	35.4593	30.1981	31.9572	28.4982	22.2206	30.0481	27.5698	26.2689	25.9657	28.8719	25.3275	30.722	28.0834	26.9214	31.5351
ENSMUSG00000026940.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000075222.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026915.16	15.5931	12.6198	8.07023	19.1062	6.54142	12.4764	5.5495	17.3464	9.31809	13.3918	5.41819	10.5088	2.97826	7.5575	2.33147	6.06056	4.38561	7.9204	4.50122	9.73444	5.16469	16.5409
ENSMUSG00000039195.4	30.2391	34.3379	26.7523	33.3288	33.4486	24.2074	19.4308	30.9955	26.4211	33.0441	39.9307	42.3719	31.1484	38.257	46.5671	27.2677	39.9285	27.0185	27.7378	36.9744	28.7236	31.4158
ENSMUSG00000030546.14	0	0	0.374466	0.644906	0	0	0	0	1.00228	0	0	0.420834	0	0	0.30776	0.195883	0.196492	0	0.176579	0.194677	0	0.661871
ENSMUSG00000110628.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000110970.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084336.2	1.5376	0.643592	0.297963	0.34495	1.00877	2.37094	0.671086	0.650521	0.437864	0	0	0	0.137488	0.50142	0.315865	0.93283	0.318597	1.4832	0.646635	1.09736	0.578421	0.358618
ENSMUSG00000079438.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000015092.9	249.703	196.275	258.074	257.26	214.204	225.535	213.574	285.937	232.231	224.047	260.608	221.816	283.373	256.939	250.88	214.447	238.741	196.355	245.413	238.513	248.186	249.152
ENSMUSG00000027313.3	0	0	0	0	0	0	0	0	0	0	0	0	0.313514	0	0	0.7388	0.352593	0	0	0.349962	0	0.39066
ENSMUSG00000026942.13	16.7108	31.4568	16.7022	24.6724	18.9577	28.726	29.1983	29.3556	15.8377	25.7764	16.7048	22.8814	18.5899	40.5038	13.6425	39.7784	15.7834	20.8669	13.4447	23.1682	18.2837	16.8068
ENSMUSG00000092124.1	0	0	0.460587	0	0	0	0	0	0.909268	0.468602	0	0	0	0	0.477826	0	0	0	0.983234	0.956673	0	0
ENSMUSG00000074217.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.867681	0	0
ENSMUSG00000029919.5	0	0.983817	0.150544	0.702149	0.146773	0.363456	0	0.22069	0.148548	1.2252	0	0	0.13993	0.617239	0	0.494443	0.157537	0.989329	0.160664	0.624044	0	0.522977
ENSMUSG00000036112.15	127.831	102.972	133.557	145.222	135.935	103.697	111.092	135.948	142.497	147.743	195.881	90.4135	172.989	151.876	173.047	137.796	171.613	157.827	162.621	144.156	131.8	110.281
ENSMUSG00000058207.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000005225.15	1.90507	2.5647	1.21509	4.43442	2.22083	1.43923	1.7003	2.78392	1.19888	5.10114	2.02055	1.02195	1.62348	1.47816	0.631202	4.2843	0.556506	1.41437	1.61375	1.65187	0.668136	2.63788
ENSMUSG00000052520.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000070031.11	101.746	58.135	107.222	53.689	122.341	67.7219	99.8375	45.4202	122.287	73.5764	86.5724	52.816	159.383	71.8935	113.757	73.3418	121.956	79.4366	115.11	100.413	146.012	90.5432
ENSMUSG00000090166.2	1.7176	0	0	1.14096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.25317	0	0
ENSMUSG00000006019.15	25.7211	18.9996	20.769	20.1187	23.2588	19.2991	23.7525	24.3846	22.8668	11.1274	25.5352	20.9396	20.1604	13.3007	20.1669	16.9	18.0726	19.0401	19.1062	12.5043	22.0148	17.8948
ENSMUSG00000040701.16	50.8839	50.2015	45.3568	55.5717	43.8402	56.0278	40.3823	48.3716	40.0425	48.2523	48.9182	58.6152	30.8095	40.9843	36.6352	43.8183	36.2673	45.0319	36.5555	46.3872	48.5975	43.97
ENSMUSG00000035456.9	0.184844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.121324	0	0	0.526541
ENSMUSG00000068547.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000014361.5	0.704727	0.262652	0.843945	0	0.822747	0	0.257043	0	0.475844	0.12265	0	0	0.224123	0.123551	0.250474	0	0.378549	0	0.385999	0.124916	0.454496	0.279205
ENSMUSG00000027164.8	23.4311	26.3561	23.1129	21.1376	24.3133	21.2719	23.4891	22.1871	24.9375	19.1992	23.6999	23.4934	25.4237	27.0858	22.8894	19.7483	23.3245	19.8557	21.6492	18.1712	21.8384	22.5256
ENSMUSG00000098794.1	0	0	7.08197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000024073.16	53.7704	100.917	44.4666	95.2746	59.8126	104.953	50.1129	108.592	46.9479	80.2257	48.6892	89.4671	46.2991	82.6604	42.0907	95.0762	59.2616	83.4652	48.2568	87.1115	53.7544	101.866
ENSMUSG00000106631.2	17.3375	24.5865	12.8091	24.8666	20.7937	31.014	23.1848	30.1278	14.9323	20.9	22.1103	13.6945	24.0144	24.0057	22.0683	28.8716	21.5873	30.4005	26.8759	35.3258	27.2812	40.6025
ENSMUSG00000029642.11	132.1	119.767	146.735	97.3337	150.022	102.067	130.424	96.3136	155.95	123.2	145.124	86.0633	144.676	111.525	116.777	98.4721	134.674	102.379	147.997	104.145	134.97	105.98
ENSMUSG00000024097.11	77.3739	121.005	75.4949	97.1282	79.9511	103.417	100.968	94.6463	91.6707	108.335	97.3888	125.361	77.941	85.317	97.21	100.188	72.4926	109.906	77.5647	120.296	83.2824	97.6748
ENSMUSG00000019792.8	6.15743	6.99523	7.64687	7.88538	5.95907	8.52901	6.62784	15.2678	5.37184	6.20889	8.78517	17.3434	6.01978	6.51355	9.87677	8.03706	7.59229	8.39295	4.9065	8.06811	9.16482	9.41733
ENSMUSG00000091012.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000049230.8	0	0	0	0	1.12986	0	0	0	0	0	0	0	0.603211	0	0	0.499344	0	0	0	0	0	0
ENSMUSG00000035234.18	2.79828	10.0803	5.12906	8.28117	5.02819	12.3715	7.22461	8.28389	3.88052	5.21813	2.34242	5.68588	6.14445	6.96	5.05607	7.97342	6.1827	9.82977	3.90691	5.71992	4.56209	8.03298
ENSMUSG00000070683.7	0	0	0	0	0	0	0	0	0	0.181706	0	0	0.332044	0	0	0	0	0	0	0	0	0
ENSMUSG00000109487.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000034663.13	37.092	25.0048	37.0381	21.2907	29.2551	18.2985	35.4751	22.6168	28.154	20.487	35.8054	24.5085	44.3297	27.1865	42.5244	22.1804	47.9037	35.0915	43.5174	27.2322	45.8155	28.315
ENSMUSG00000073987.4	73.1963	32.4752	67.3855	33.8001	68.6803	26.8598	57.3803	40.4678	82.5812	33.7154	48.787	34.6317	65.4623	47.0366	80.8512	48.6929	70.1815	33.2602	69.5613	38.9568	67.6244	39.3431
ENSMUSG00000053268.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000058820.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000037849.8	54.2559	13.5096	63.6107	11.6905	78.6232	20.2411	42.5647	8.56893	58.2377	15.9303	69.4098	6.97353	57.9676	7.2363	77.8916	45.7444	18.8286	9.78424	22.0301	6.05082	77.8324	28.4415
ENSMUSG00000030866.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000024158.17	43.4875	34.7776	40.1963	19.2157	46.479	48.7843	44.8068	37.4971	40.2004	28.4819	76.5847	53.0474	66.6755	22.3061	50.574	26.4253	57.9495	43.6554	66.8208	41.1424	57.3875	26.8251
