SampleAC1	SampleAC2	SampleAC3	SampleAC4	SampleAD1	SampleAD2	SampleAD3	SampleAD4	SampleBC1	SampleBC2	SampleBC3	SampleBC4	SampleBD1	SampleBD2	SampleBD3	SampleBD4
ENSG00000244617.2	5.87868	4.24623	3.37137	3.34459	4.22953	4.06652	3.42774	13.4493	8.02802	8.78771	2.76839	6.97377	14.7935	12.6081	11.2255	8.52711
ENSG00000197870.12	0	0	0	0	0	1.82201	0	0	0	0	0	0	0	0	0	0
ENSG00000174348.14	0.919903	0	0.263523	0.445352	0.212751	0	0.658691	0	0	0	0	0	0.443163	0.492874	0.255146	0
ENSG00000161202.20	26.7745	13.5008	20.2064	17.1531	20.069	17.7206	24.6479	14.0533	10.101	22.4484	14.9193	10.3353	11.7809	16.2994	14.6574	12.6696
ENSG00000234828.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204510.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000163320.11	33.6311	18.0738	37.1809	22.5346	38.3655	26.1646	57.1545	24.3241	20.1116	28.3159	26.5698	19.2252	13.6872	13.3943	22.5686	11.9562
ENSG00000159173.19	0.261867	0.257148	0	0.124789	0.101279	0.296808	0.104375	0.126726	0.36744	0.203652	0.131886	0.296462	0.117471	0	0.120806	0.118331
ENSG00000184634.16	25.6368	10.5226	9.67855	7.4478	17.2292	19.2368	14.4335	7.21957	7.45852	11.2694	12.9826	12.5491	10.8466	16.0512	12.1281	3.21156
ENSG00000035862.12	55.3515	25.1064	94.0306	39.8672	132.371	77.4187	95.9598	107.2	96.0703	119.248	100.889	92.3437	74.6463	89.2354	109.016	53.1188
ENSG00000162572.21	2.16956	2.90821	2.04288	0.887829	0.70694	0.971372	0.911765	2.4152	0.730732	0.299987	0.6302	1.20314	0.294553	0.278783	1.63284	0
ENSG00000011132.12	30.0619	10.4279	17.2126	16.3597	13.2996	15.0538	18.0827	14.1464	7.26715	8.79218	7.91371	8.28557	11.8407	12.965	11.2312	8.88694
ENSG00000132906.18	14.528	5.32307	11.6619	12.3787	19.3431	13.6004	16.0341	16.525	4.85957	21.2343	17.5834	7.10023	8.79054	10.6203	11.8831	10.0454
ENSG00000160613.13	89.3881	42.1001	53.5203	47.2686	44.4798	35.3489	58.8128	36.9401	12.7429	25.2643	19.6492	32.7086	30.3069	33.3918	23.1754	16.9053
ENSG00000176022.7	10.6406	7.31255	9.07265	8.44655	9.3857	7.08484	11.5751	7.5751	2.0279	5.47339	5.09669	5.616	7.00588	6.6301	6.58821	4.57653
ENSG00000188672.19	0	1.53921	0.74424	4.9262	0.602306	0.811806	0.620118	0.895558	2.7638	5.73858	3.93525	0.626397	5.75356	0	0.720616	0.708493
ENSG00000064703.12	9.85133	5.59625	6.47885	6.31575	7.05946	7.59685	11.9462	4.39666	2.66064	5.48995	4.13124	6.22162	4.56107	4.88558	4.83343	3.29625
ENSG00000176953.12	75.8049	34.728	46.2688	43.0769	44.524	39.3169	59.6236	39.9019	19.9237	28.6113	24.3917	20.3998	18.1392	28.9606	26.8078	17.3401
ENSG00000009724.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000168454.12	0	0	0	0	0	0.618461	0	0	0	0.238893	0	0	0	0	0.27557	0
ENSG00000285777.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000162398.11	2.2304	0	0.510427	0	0.412598	0	0.425291	0	0	0	0.539766	0	0	0.478791	0	0
ENSG00000143951.16	26.4891	12.0957	22.0359	11.6625	17.7393	14.1562	33.8191	24.3326	13.0385	18.2996	18.1568	7.92842	6.74085	12.7465	15.5078	9.01113
ENSG00000152082.15	158.962	103.741	143.167	150.302	133.1	153.359	157.148	115.054	69.539	115.994	108.835	78.3922	55.9548	79.5229	81.9493	64.6632
ENSG00000211849.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000177565.18	18.4046	13.4229	27.7141	13.2799	30.6487	25.3564	28.602	22.4297	13.4542	16.0179	18.9279	17.7601	14.5027	5.47998	14.7506	8.67332
ENSG00000125533.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000102984.15	14.7271	10.1552	3.5708	3.11551	4.71826	3.64336	5.00099	3.11276	3.00676	2.04062	3.05018	1.70125	2.33071	4.521	1.41306	0
ENSG00000189326.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000171517.6	0	0	0.900209	0	0.37891	0	0.196765	0	0	0	0	0	0	0	0.454476	0
ENSG00000116221.15	41.9959	19.5846	28.3015	25.8679	27.9409	28.3179	36.0341	22.8555	13.5032	26.6522	9.16432	16.1666	16.0135	18.3088	22.3757	13.1875
ENSG00000158246.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.321713
ENSG00000169605.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000197302.10	16.3324	1.70481	14.5022	8.30923	7.74194	6.92668	7.36546	7.94562	8.16792	4.6372	7.71917	10.739	3.02723	8.9905	8.0606	1.23182
ENSG00000137965.11	22.9817	8.77332	73.0886	5.03216	15.7518	15.2292	62.7653	17.8307	4.08816	6.7071	16.0684	4.66	5.43887	33.0231	12.0953	21.0492
ENSG00000108830.10	0.993694	0.202752	0.187832	0	0.146038	0.801084	0.315405	0.508442	0.190174	0.221697	0.392737	0	0.18383	0.173953	0.381801	0.190957
ENSG00000121905.10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251655.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000162496.9	15.8302	14.1568	15.6657	13.2168	8.35695	9.64169	7.3886	8.17641	2.71263	5.27117	3.51647	9.33319	5.11519	10.0336	6.23616	4.56309
ENSG00000117020.18	37.2222	12.9091	19.5466	17.9064	26.7304	15.5856	28.5446	20.226	17.2799	22.4712	16.6016	13.1098	12.6985	25.7027	22.033	11.2821
ENSG00000124216.4	0.859864	0	0	0	0	0	0.409938	0	0	1.65102	0.52028	0	0	0	1.42912	0.935419
ENSG00000101367.9	79.9486	33.2441	60.672	38.5255	76.8025	50.9902	66.7181	56.2115	33.8835	53.5562	42.3385	44.8331	38.3857	51.515	52.6976	31.4959
ENSG00000171611.10	6.40101	11.6639	0	10.8902	1.08609	2.93412	7.80453	3.4279	2.46838	16.0556	13.3736	4.68767	9.30831	7.60876	1.29567	17.8935
ENSG00000273398.6	0	0	0	0	0	0	0	0.561856	0	0	0	0.952266	0	0	0	0
ENSG00000134215.16	9.55904	5.04202	11.27	5.61046	18.7359	8.45858	12.0965	8.29726	10.613	12.4465	13.678	8.90094	6.79293	5.99436	7.99018	6.3019
ENSG00000196834.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000157211.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000181718.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000084110.11	13.3918	10.2096	31.4848	26.6836	39.3577	21.3474	37.2252	32.7987	37.334	31.1809	69.4471	41.6966	35.5878	35.2629	42.2786	13.2787
ENSG00000204610.13	2.27822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000168944.16	9.35577	7.2819	9.47622	5.07874	8.43441	6.01076	13.0655	6.97411	7.68762	5.55166	4.8042	4.48025	3.12531	3.62102	3.27704	2.3154
ENSG00000237649.8	3.534	0.348096	4.49576	0	1.907	3.89923	1.1242	0.621851	0	1.98163	0.713388	1.17924	0	0.315733	0.979787	1.66819
ENSG00000071462.12	63.6666	27.3229	37.3894	37.9123	41.8044	28.0413	48.7047	33.7572	9.87432	28.2344	14.2892	24.9317	17.7041	26.2068	19.0371	9.30952
ENSG00000226479.4	10.3356	3.76124	14.8153	4.08977	12.1596	8.10836	17.3889	12.3285	8.41968	8.97961	8.85472	7.95321	4.835	4.33001	7.98294	4.27774
ENSG00000159189.12	4.39413	0.865346	0	0	0.677231	0.913093	0	5.02471	2.38227	8.45317	0.884558	1.78615	1.53713	0	0	1.47698
ENSG00000088280.19	0.274226	1.09218	0.38314	1.0103	0.211086	0.602122	0.461779	0.578996	1.98856	0.306229	1.15763	2.25924	0.360833	0	0.608305	0
ENSG00000124767.7	35.9256	13.4556	19.5514	24.2892	33.5664	21.7076	33.2592	20.6632	8.74451	16.4056	9.90668	18.9893	11.6828	12.5924	22.0852	8.12755
ENSG00000142676.14	471.465	865.057	858.856	377.441	787.368	653.989	1623.25	490.441	243.389	514.284	204.558	250.045	250.59	216.309	460.088	288.713
ENSG00000177363.5	1.36388	1.1357	1.47279	1.45799	2.36413	1.66454	1.40168	1.07405	1.99785	0.870414	1.55261	1.39373	0.972743	0.843704	0.385699	0.732788
ENSG00000152977.10	0	0	0	0	0	0	0	0.13408	0	0	0	0	0	0	0	0
ENSG00000115966.17	15.2974	6.64014	13.5073	9.00707	15.2096	12.7272	22.2442	7.70849	10.4706	7.15577	8.04418	8.02122	4.10393	4.39753	6.07653	4.87732
ENSG00000179915.23	0	0	0	0	0	0	0	0.695943	0	0.203638	0.815076	0.984412	0	0	0	0
ENSG00000178821.13	0	0	0	0	0.655535	0	0	0	0	0	1.6176	0	0	0	0	0
ENSG00000178538.10	0.69689	0.411915	0	0	0.107459	0.289041	0	0.122541	0	0	0	0.310278	0.131545	0	0.257909	0.25272
ENSG00000239862.1	0	0	0	0	6.06044	4.10043	0	3.49813	0	0	0	0	0	0	0	0
ENSG00000134057.15	5.7909	2.32772	0.808822	1.3188	1.59201	3.66392	2.35868	1.492	0	2.75067	2.77495	1.41401	1.352	3.88226	1.56625	1.42859
ENSG00000143469.20	0	0	0	0	0	0	0	0	0	0	0	0.36652	0	0	0	0
ENSG00000141854.9	2.11886	1.25201	0.605797	4.55514	0	1.32001	1.22858	2.23912	1.23961	5.58728	0.586992	0.706363	2.99884	2.27568	2.14981	3.1765
ENSG00000081692.12	9.54099	2.73332	7.41582	4.60458	4.49133	5.37256	8.27597	7.32416	1.3535	4.1681	1.05034	4.24408	3.60072	4.3384	3.5263	4.40249
ENSG00000175707.9	1.5626	0	2.04171	1.33361	0	0.555646	1.11773	1.65038	0.914421	0.428195	0.472861	0.595037	0	2.0956	1.29887	0.97055
ENSG00000215906.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000162595.7	0	0	0	0	0	0	0	0	0.591964	0	0	0	0	0	0	0
ENSG00000064201.16	52.4462	20.5174	44.4765	23.4971	28.5114	23.8714	45.7187	29.8646	6.70624	26.4574	24.6356	15.7145	10.7555	18.5734	19.3277	14.5833
ENSG00000128482.16	0.649847	0	0	0.246454	1.00197	0.269618	0.827305	0.228627	0.253609	0	0.787474	0.289216	0	2.11877	0.721032	0
ENSG00000197147.13	2.49287	1.87959	1.7249	1.60775	3.34684	2.30783	2.37419	1.9568	5.77044	0.765635	0.856805	1.7414	1.00041	2.64748	2.94594	0.480482
ENSG00000138823.13	0	0	0.249921	0	0	0	0	0.353986	0	0	0	0	0	0	0	0
ENSG00000122136.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000060558.4	16.8141	5.88854	19.4061	15.9812	22.1785	22.0977	19.6098	26.9376	16.4016	25.6227	13.1981	19.1163	9.16763	9.68206	31.0742	16.2594
ENSG00000173083.15	12.5896	4.16588	24.2159	9.35484	25.5577	12.7906	22.0749	27.5523	34.3404	28.6922	11.5708	15.8845	8.64748	16.511	24.4725	6.07031
ENSG00000152670.19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000081277.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000134243.12	10.0317	3.57934	12.9151	4.30647	21.2793	14.2459	14.1068	14.4759	9.6398	12.3946	11.8192	11.5042	11.8981	11.9663	19.019	9.57524
ENSG00000177888.7	2.09519	2.01822	2.4032	0.882765	2.80006	1.64123	3.04052	1.63716	0.454381	0.896924	1.50554	0.518329	0.351555	0.166117	0.689415	0.253268
ENSG00000284952.1	0	0.533871	0.521766	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000214435.8	1.79181	0	0	2.96233	4.19671	0	3.98732	0	0	0	0	0	1.65777	1.53707	0	0
ENSG00000140386.13	14.374	5.84327	6.70885	6.85108	8.68664	6.26194	10.6426	4.34071	1.50404	5.56343	2.25865	3.81218	4.20252	6.2656	5.35568	2.32899
ENSG00000108813.11	0.355367	0	0.623767	0.808747	1.009	0	0.765478	0.750556	0	0	0	1.42262	0.40241	0	0	0
ENSG00000119718.11	12.8293	6.88859	10.249	4.10238	10.3206	19.648	14.6285	9.61837	6.25289	2.71616	2.0906	2.72305	5.03034	8.65437	10.8055	2.72899
ENSG00000067208.14	2.33941	0.843135	1.63884	0.508811	3.03926	1.66473	3.81541	2.44379	4.39656	2.31957	1.83952	1.66518	1.11132	1.78818	2.87251	1.26159
ENSG00000113269.14	148.362	48.5649	213.245	124.959	288.549	173.61	253.021	299.026	198.234	248.696	182.46	194.384	128.212	176.326	253.303	137.209
ENSG00000175699.15	0.372066	0	0	0	0	0	0	0	0	0	0	0	0	0.566571	0	0
ENSG00000122218.16	76.9246	28.4934	47.6846	41.6072	66.5469	50.6939	50.2021	55.7209	33.0515	51.4202	33.9217	41.5594	35.4078	44.3729	48.1924	25.7604
ENSG00000163162.9	151.788	76.252	200.708	109.537	288.882	161.572	226.434	255.005	247.742	217.261	320.533	201.886	186.332	181.681	219.474	136.833
ENSG00000116120.11	4.82586	2.779	3.48693	4.68103	5.0404	6.2606	5.27026	4.38803	0.999362	2.35149	1.06904	3.11578	2.28459	2.3068	2.82778	1.56274
ENSG00000186118.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000157106.17	71.9443	30.835	53.9025	38.6402	36.4419	44.2809	83.4557	42.4208	23.4484	30.9065	23.6462	25.5679	14.4625	19.7429	24.3051	12.0477
ENSG00000183856.11	0.110581	0	0	0	0.102309	0	0.120595	0.349993	0	0.638871	0	0.147706	0	0	0.140139	0
ENSG00000123977.10	0	0	0	0	0.262197	0.352867	0.270511	0.296829	0	0	0	0	0	0	0	0
ENSG00000133393.13	15.6369	9.32022	13.3634	9.97084	19.2864	12.4587	24.7688	16.2831	2.56255	4.80914	4.92362	7.68844	4.24978	6.01266	5.20172	5.44358
ENSG00000144681.10	0	0	0	0	0.965989	0	0.992356	0	0	0.533517	0	0	0	0	0.236123	0.231513
ENSG00000100038.19	24.2159	11.2147	22.6283	12.3948	13.7447	16.9068	31.7501	19.0554	9.71216	15.3022	5.22429	6.84795	5.69743	10.0231	8.85556	9.09536
ENSG00000198301.12	26.494	10.8698	18.1826	14.9092	21.344	20.4288	26.5132	15.2228	5.36982	12.8617	6.40683	8.59398	10.1361	10.7483	13.2763	6.96301
ENSG00000197953.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213672.8	6.72963	5.03623	7.32122	9.39076	5.46978	5.2991	6.57169	3.67408	1.08671	9.29072	3.15214	6.22214	5.31402	5.53221	5.46653	3.34484
ENSG00000090512.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000181939.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204702.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000169914.6	4.56364	2.61308	4.70267	3.84565	3.10476	4.02574	6.80692	2.48721	1.39798	2.78582	1.86448	1.15486	1.63141	1.34021	1.47945	0.553631
ENSG00000183048.12	2.59693	0.892971	0	0	1.71583	1.83011	1.06162	2.39379	0	0	0	0.653075	0	0	2.51226	0
ENSG00000261150.3	0.376846	0.480128	0.768619	0.095263	0.193708	0.101041	0.621136	0.309143	0.147117	0.201721	0.050796	0	0.142275	0.224026	0.135336	0.182215
ENSG00000101911.12	15.437	7.58817	13.109	10.4804	14.9976	18.2564	15.372	23.2487	3.92096	8.85535	6.71509	4.4709	4.4252	10.5235	8.35838	8.52932
ENSG00000204866.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000092421.16	0.437857	0	0	0	0	0.119727	0.417474	0	0	0.996353	0	0.257086	0	0	0.207699	0
ENSG00000182095.14	52.5391	18.8443	44.8672	28.7009	64.8941	37.6131	47.4638	41.4526	23.8546	47.7355	32.0838	45.0274	47.2051	48.7166	46.176	21.9446
ENSG00000272602.6	3.70965	1.27364	7.75201	5.79641	3.11956	3.06356	11.8	2.06302	0.420367	2.48201	2.32721	3.42781	1.52756	5.06528	5.15696	3.60945
ENSG00000235169.9	1.91099	88.0273	27.6375	4.35858	0	15.9872	6.25955	3.51196	31.7079	61.5021	19.8702	39.2544	85.821	119.03	12.7303	54.364
ENSG00000172352.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000145817.17	22.1953	9.58653	15.3716	11.7019	23.1057	20.5943	32.0214	14.8971	4.09926	14.151	13.28	10.6156	5.95111	8.44116	11.8972	4.76138
ENSG00000156876.10	1.41158	0.834315	1.82031	0.200745	1.95887	0.878372	2.02221	0.558608	0.826388	1.01879	0.641614	0.471248	0.599491	1.70101	0.979133	0.191959
ENSG00000185008.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000198513.13	2.31498	0.661857	0.320706	2.02446	0.116711	2.76566	0.818273	1.67013	2.24611	1.07665	0	0.973055	0.317051	1.04149	0.140029	1.69277
ENSG00000183160.9	0.261908	0	2.34907	0	1.91091	0.326041	0.749995	4.18744	0.306608	5.74281	0.634568	1.3985	0	0	2.56417	1.96606
ENSG00000157077.14	0.147308	0.870683	1.10441	0.469642	0	1.19861	1.26642	0.155434	0.344976	0.425384	0.500494	0.551349	0.467533	0	0.327035	0
ENSG00000172687.13	6.25208	7.49266	8.17334	10.7305	6.23847	11.939	8.88165	17.0746	5.13833	4.9573	2.5029	11.5147	3.25298	3.99667	3.52934	1.57085
ENSG00000137270.11	0	0.590701	0	0	0.924595	0.933118	0.477053	2.11006	0	0.720858	0.605442	1.0007	0.848893	1.33896	0.277178	0.27183
ENSG00000254445.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000115255.11	1.67784	1.32186	0.639484	1.27307	0.517255	0.69691	2.66414	0.59109	3.54032	0	0.676255	0.745697	0	3.18624	1.23836	0
ENSG00000131748.16	64.5665	22.4261	48.2272	37.5145	49.4371	36.7765	53.0219	38.1754	33.5221	37.521	45.3173	40.0747	27.8293	48.4321	33.8204	42.1061
ENSG00000097046.13	4.27314	2.20116	1.95879	1.45852	2.37189	1.5956	2.85607	1.57851	1.25073	1.64427	0.776733	0.855808	0.967856	0.686765	1.89652	0
ENSG00000119004.16	14.3196	5.53098	13.1269	9.62595	9.74458	15.8377	16.2806	8.04761	2.32591	8.53616	3.98891	5.92723	3.2924	6.00715	5.9848	3.89766
ENSG00000169876.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000130023.16	9.54814	11.6925	11.2648	5.59819	6.30086	6.0848	22.4435	11.1707	5.35982	4.74869	10.1462	5.04939	3.35757	3.65378	4.1945	4.52858
ENSG00000149328.15	5.23769	0.25797	1.25045	0	0.807575	0.543276	0.416745	0.23034	0.255506	0	0.264454	0.291379	0.494301	0.467675	0.242141	0
ENSG00000162604.12	33.0323	12.6562	23.7414	13.9118	24.9188	17.444	42.6644	14.2468	9.57129	13.5101	11.5853	13.1495	6.42685	12.9938	18.8275	9.49743
ENSG00000196420.7	0	0	0	2.47301	2.00296	0	0	0	2.53294	0	2.59598	0	0	2.35817	2.37482	0
ENSG00000116237.16	17.2937	6.37237	11.5785	8.28089	13.298	8.84923	14.9206	10.3363	3.44204	6.19845	4.95046	7.89373	7.00816	9.03511	7.20821	4.66678
ENSG00000185662.10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000141979.4	0.358509	0	0	0	0.295264	0	0	0	0	0	0	0	0.346735	0	0	0
ENSG00000164530.15	2.7441	4.74986	4.24833	11.7317	4.86182	3.07899	6.19446	5.36752	3.61846	0.891312	1.39319	1.53563	3.15047	6.62182	2.74222	0.834705
ENSG00000090612.22	4.41579	1.55928	5.81381	2.11958	4.61481	2.54837	6.85342	2.1937	2.0138	2.97205	4.00658	1.13047	0.599096	0.279305	1.06419	0.932672
ENSG00000249693.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000197785.14	12.1876	7.76948	9.74859	6.32316	5.79614	8.41761	9.35755	7.34997	5.62781	4.19776	4.03649	6.06737	4.23888	6.96371	5.97334	1.56424
ENSG00000148082.10	0	0.078931	0	0.075952	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000196242.10	0.077703	0	0	0	0.071892	0	0	0	0.181995	0.074843	0	0	0	0	0	0
ENSG00000189077.11	42.7482	13.1049	44.2544	30.0305	63.4801	35.2616	53.8851	51.6188	60.8153	68.8133	64.1623	49.2323	34.1904	33.1291	50.9807	40.3782
ENSG00000102879.16	1455.23	534.145	1075.14	889.206	1199.13	1021.69	1103.08	1050.38	814.886	1008.94	913.825	1014.91	887.369	994.48	988.675	837.75
ENSG00000281613.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000285444.1	1.23304	0	1.30315	0.569475	0.612664	0	0.683651	0.17515	0.665154	0.329165	0.271994	0.814123	0.414604	0.179797	0	0.937871
ENSG00000177519.4	0	0	0	0	0	0	1.00869	0	0	0.507667	0	0	0	0	0	0
ENSG00000001036.14	18.042	6.6321	20.6515	9.40851	26.6651	13.8615	25.3095	21.795	10.3708	16.6975	7.51123	14.8458	6.35399	14.1055	27.8524	8.35299
ENSG00000170802.16	14.6025	6.97921	15.7651	11.7797	24.1502	12.8139	27.3882	11.6581	8.54997	14.2676	11.0353	9.01918	6.74632	5.12677	10.4955	6.77628
ENSG00000141434.12	0	0	0	0	0	0	0.587406	0	0	0	0	0	0	0.33001	0	0
ENSG00000166363.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000110848.8	6.35802	7.25471	9.53284	3.49273	11.3554	4.36909	16.7217	2.77904	2.05246	2.52544	2.12227	3.50931	0.899964	1.41174	1.45737	2.86189
ENSG00000250844.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000158816.15	0.211941	0.431917	0.209759	0	0.675824	1.11841	1.28859	0.792655	0	0.176725	0	1.82454	0	0	0.608032	0.196217
ENSG00000071967.12	7.10002	5.46679	11.8829	12.6997	25.3758	12.505	12.4015	16.9956	19.9942	11.4126	17.978	13.6298	8.48835	13.7269	18.5852	7.11301
ENSG00000124391.5	0	0	0	0	0	0.944444	0	0	0	0	0	0	0	0	0	0
ENSG00000197885.10	0.921648	3.26772	2.51201	1.7197	1.27229	1.14808	2.81132	0.752225	2.55858	0	1.72481	0	1.2932	1.47656	1.01591	1.99522
ENSG00000184908.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000002726.20	2.10644	0.311232	1.7336	1.62907	1.05956	1.78247	0.273284	0	0	0	0	0	0.972808	0.306974	0	0.623301
ENSG00000170122.5	0	0	0	0	0	0	0	0.384669	0	0	0	0	0	0	0	0.396258
ENSG00000144843.11	9.54337	3.76034	6.60818	5.42888	8.33817	7.67107	6.26527	6.50474	6.18113	7.47994	3.13241	5.12823	3.21514	7.53433	15.5756	3.67706
ENSG00000135931.17	0.408909	0.637566	0.61742	1.42528	0.847434	0.867554	0.793638	1.10516	0.157729	0.132077	0.326839	0.246175	0.182078	0.757016	0.168839	0.156867
ENSG00000111716.14	330.168	256.377	280.083	251.764	208.426	288.973	343.629	202.564	53.7067	126.944	48.8218	142.014	124.676	142.916	134.849	56.3597
ENSG00000109787.13	34.8608	23.1617	34.1348	26.6482	51.372	31.7381	47.4791	34.5116	24.1799	25.4489	39.4087	33.5843	29.5965	24.588	31.886	13.4245
ENSG00000244057.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000196660.11	0.412521	0.122979	0.231093	0	0.372911	0.634616	0.597666	1.51688	0.161712	0.107404	0.275508	0.691008	0.114106	0.240845	0.204499	0.219214
ENSG00000160606.11	0	0	0	0	1.03864	1.40264	0	0	0	0	0	0	0	0	0	0
ENSG00000173208.4	3.90499	3.36868	3.38894	1.80097	2.05055	3.02028	4.2354	1.0021	0.247181	0.406519	0.511929	1.40976	1.19532	0.451953	0.937479	0.11482
ENSG00000187980.6	0	0.499456	0	0.240364	0	0.262952	0.145256	0	0	0	0.256015	0	0	0	0.234414	0
ENSG00000109534.17	8.8436	8.61313	9.17789	8.23717	11.8352	12.0313	11.471	10.155	1.88039	3.07671	3.86316	13.9215	7.2809	5.16551	7.99804	0
ENSG00000131459.13	0.454734	0	0.260537	0	0.210338	0	0.217077	0	0	0.218694	0	0	0	0	0	0
ENSG00000173218.15	0.760445	0.269697	0.521865	0.34603	0.844292	1.67895	0.869612	0.641736	0.445277	0.956577	0.645624	0	0.430639	0.325572	0.421057	0.165462
ENSG00000136878.13	38.8162	20.6754	21.511	23.1302	21.8899	24.2691	26.193	17.7194	10.9849	18.288	8.33999	15.2435	16.9872	18.5611	10.89	11.5287
ENSG00000114547.10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000162777.17	126.859	65.9726	95.2782	84.3871	53.4705	76.3728	103.657	54.3135	27.2013	44.1478	26.2473	41.1557	43.7115	51.7295	43.6464	28.6223
ENSG00000178586.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000172985.11	1.00651	0.793234	1.28246	0.890582	0.827744	1.11321	1.70964	0.943897	0.916717	2.79979	2.9834	1.94193	1.8999	1.67625	1.36585	0.486668
ENSG00000141543.12	58.8608	26.3963	39.3475	43.0251	50.8516	41.1988	42.1062	38.338	23.2555	30.0098	29.6561	33.2724	26.1759	40.8822	39.746	18.4575
ENSG00000284762.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000288534.1	2.13478	1.02084	0	0.461203	1.706	0.951258	1.5235	0.390547	0	0.765562	1.65477	3.59776	0	0	2.22875	2.99987
ENSG00000172551.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000111536.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000211909.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204694.11	0	0	0	0	0.294318	0.396151	0.303591	0.335946	0	0	0.385303	1.27389	0	0	0.35279	0
ENSG00000274764.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000155506.17	43.1367	18.8005	31.0245	21.1911	27.6893	29.0811	37.4602	22.0236	11.4108	18.0113	19.5046	21.9421	15.6189	25.722	19.4065	9.63036
ENSG00000128709.13	0	0	0	0	0	0	0	0	0	0	0	1.03238	0	0	0	0
ENSG00000240583.12	0.282066	2.80699	0.3231	0.930482	0.260929	0.702316	1.118	2.58996	1.59556	4.33941	2.97187	1.12951	1.07571	2.72137	5.00548	5.16686
ENSG00000174485.15	16.9807	6.69567	10.726	5.82014	10.9757	6.85147	21.5388	10.675	6.2676	6.62509	4.18263	6.22279	4.32105	6.01149	7.22328	7.763
ENSG00000186205.13	8.31219	6.62141	24.6552	18.422	57.4251	24.5774	27.6039	20.6001	33.6865	65.6332	24.1188	28.3237	15.2197	18.8624	46.1728	12.4686
ENSG00000138780.15	1.41101	0.791839	2.05939	4.03708	0.315942	1.25218	1.71587	0.827168	0	0.504521	0.760217	0.628125	0.758626	0.538096	0.371733	0
ENSG00000175575.13	13.8092	13.365	7.85027	6.15442	8.31036	12.1771	9.32921	2.94346	6.46694	2.35056	2.89405	5.60318	2.87339	10.2462	6.32692	3.29096
