SampleAC1	SampleAC2	SampleAC3	SampleAC4	SampleAD1	SampleAD2	SampleAD3	SampleAD4	SampleBC1	SampleBC2	SampleBC3	SampleBC4	SampleBD1	SampleBD2	SampleBD3	SampleBD4
ENSG00000173464.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258573.6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258436.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239327.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000181803.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199461.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000214274.9	2	0	1	0	4	4	0	3	0	9	2	1	1	2	5	1
ENSG00000258818.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000259171.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258451.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259144.2	0	0	0	2	0	0	3	0	1	0	1	0	0	0	1	0
ENSG00000258963.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000181562.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000181552.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000169413.3	93	30	129	81	146	93	169	106	69	100	71	25	57	69	153	49
ENSG00000258810.1	2	0	7	4	4	2	12	6	1	3	2	1	3	7	8	0
ENSG00000129538.14	2	1	3	0	1	3	3	6	3	11	1	0	1	3	5	0
ENSG00000259130.2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000258642.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000169397.3	2	0	3	5	9	0	9	1	2	36	0	4	2	2	4	9
ENSG00000258918.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258772.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000136315.4	1	0	4	2	9	5	4	8	1	4	3	1	1	3	9	0
ENSG00000169385.3	12	14	104	24	138	28	64	75	55	304	26	22	18	40	134	62
ENSG00000243817.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258599.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000165792.17	97	56	67	53	86	51	122	94	33	40	26	31	38	60	46	20
ENSG00000258471.2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000165794.10	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000165795.23	38	10	16	28	34	19	26	11	10	10	5	9	16	20	15	3
ENSG00000284122.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000179636.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258604.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255472.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206150.4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000165799.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000173431.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000165801.10	140	28	203	117	414	173	275	328	235	326	259	142	130	309	301	45
ENSG00000165804.16	23	9	5	12	9	5	15	16	16	9	4	8	6	14	8	8
ENSG00000232070.9	0	0	0	0	0	1	1	0	1	0	0	0	2	0	0	0
ENSG00000178107.2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000258722.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200102.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000169327.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259102.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258906.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258441.1	58	22	44	21	33	17	75	29	16	28	17	7	17	18	14	11
ENSG00000092199.17	900	436	637	604	1052	556	1121	900	458	775	465	464	411	534	669	496
ENSG00000092200.12	25	2	25	10	36	4	35	15	9	10	23	18	19	13	15	10
ENSG00000092201.10	280	110	173	130	254	138	263	155	62	146	75	99	83	120	136	57
ENSG00000260830.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100888.14	305	99	160	124	244	160	194	135	76	138	125	146	103	154	126	55
ENSG00000199436.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200785.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241035.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258870.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274475.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000129472.15	88	54	69	34	63	48	78	64	37	61	30	27	34	22	57	40
ENSG00000092203.15	230	91	135	116	258	103	240	155	119	161	128	142	117	149	137	84
ENSG00000165819.12	112	62	86	52	82	76	162	80	36	55	26	33	34	45	71	40
ENSG00000165821.12	11	8	2	13	9	4	11	2	4	4	3	5	5	6	3	1
ENSG00000257096.1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000256737.1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
ENSG00000169208.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000256081.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273586.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000256385.1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
ENSG00000255569.1	5	2	1	4	1	1	2	0	0	0	1	1	1	0	1	0
ENSG00000255582.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000256553.1	11	7	3	12	2	13	8	9	3	2	8	5	1	2	0	0
ENSG00000255664.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221977.2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
ENSG00000276240.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000256350.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000211776.2	6	3	3	6	3	4	8	2	1	4	0	1	3	2	0	3
ENSG00000248358.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000211777.2	7	6	1	14	4	15	6	4	1	5	0	3	16	4	3	4
ENSG00000211778.2	23	9	10	3	5	2	13	7	0	0	3	4	1	3	5	2
ENSG00000211779.3	8	6	4	8	6	4	1	3	1	0	0	1	0	2	2	2
ENSG00000240954.1	6	2	1	1	0	1	1	0	2	1	0	1	0	0	0	0
ENSG00000211780.3	15	0	5	6	0	4	3	0	2	1	1	0	3	3	2	0
ENSG00000211781.3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000211782.2	9	5	0	7	4	4	2	0	2	1	1	5	2	4	3	3
ENSG00000211783.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000211784.2	1	3	1	2	2	5	4	6	0	3	2	0	1	2	3	0
ENSG00000256474.1	1	0	0	0	0	1	0	3	0	1	0	0	0	0	0	0
ENSG00000211785.1	14	7	8	13	5	5	13	11	1	1	1	7	2	13	2	2
ENSG00000211786.3	13	13	2	7	7	2	17	0	1	4	0	4	3	4	5	2
ENSG00000211787.1	24	7	11	16	7	6	19	5	0	4	6	1	2	2	7	4
ENSG00000211788.2	22	12	7	19	15	9	11	16	3	7	6	11	16	7	0	8
ENSG00000211789.2	23	11	13	15	4	10	17	5	3	10	2	8	5	4	3	2
ENSG00000211790.2	9	15	2	12	3	9	7	8	2	5	0	3	10	5	4	2
ENSG00000256379.2	1	4	0	6	3	1	1	0	0	0	0	0	0	2	2	0
ENSG00000211791.2	11	7	2	13	4	3	7	4	2	3	0	0	6	3	1	3
ENSG00000211792.2	21	5	3	8	5	9	8	2	0	1	0	3	7	3	4	1
ENSG00000211793.2	22	11	14	21	11	11	15	4	3	2	2	8	5	8	5	3
ENSG00000258482.1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ENSG00000258557.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000211794.3	8	4	4	11	4	9	10	8	0	4	1	5	13	6	2	2
ENSG00000211795.3	17	11	10	12	10	6	8	4	0	2	0	6	6	2	2	3
ENSG00000211796.1	4	5	7	12	3	6	2	1	2	0	0	0	1	1	2	0
ENSG00000211797.2	18	6	5	8	8	5	6	8	1	4	0	4	2	8	2	1
ENSG00000211798.3	1	0	3	0	0	0	2	0	0	0	0	1	2	2	0	0
ENSG00000211799.3	26	7	4	0	2	8	12	9	3	9	1	3	6	3	5	3
ENSG00000258705.2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
ENSG00000211800.3	9	1	7	5	1	1	7	3	1	0	0	0	2	1	1	0
ENSG00000211801.3	19	7	11	3	5	6	11	1	0	2	0	1	3	2	2	2
ENSG00000276428.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000211802.3	2	2	2	4	0	0	7	4	0	0	1	2	2	5	0	1
ENSG00000211803.2	11	5	8	6	4	2	1	1	0	0	1	0	0	2	0	3
ENSG00000211804.3	8	0	4	5	2	0	0	3	0	1	1	0	5	0	0	3
ENSG00000211805.1	0	1	1	4	3	5	0	2	0	0	0	2	2	0	2	0
ENSG00000211806.2	1	9	7	3	2	3	4	3	0	3	1	3	3	2	1	0
ENSG00000211807.3	9	10	6	4	5	5	3	3	0	5	0	5	4	4	6	2
ENSG00000211808.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000211809.2	5	5	5	1	4	3	1	2	0	3	1	0	0	1	0	1
ENSG00000258835.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000211810.3	16	7	5	7	5	12	9	0	0	9	1	0	7	3	0	3
ENSG00000259092.1	2	1	2	1	0	0	2	3	0	4	1	0	0	0	0	0
ENSG00000249048.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258905.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258812.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251002.8	5	7	13	3	5	1	13	3	1	2	4	3	2	7	0	0
ENSG00000211812.1	1	1	4	1	0	2	1	2	0	3	0	2	1	0	0	3
ENSG00000211813.2	0	0	0	0	0	0	1	0	0	0	2	1	1	0	0	0
ENSG00000211814.1	5	2	4	1	1	5	2	1	0	0	0	1	6	3	3	3
ENSG00000211815.3	2	0	0	8	0	0	1	5	1	0	0	1	0	2	1	0
ENSG00000259068.1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
ENSG00000211816.2	4	3	3	2	1	3	0	1	0	1	0	1	4	1	0	3
ENSG00000211817.2	18	2	7	5	3	4	5	1	3	2	0	2	0	5	1	1
ENSG00000211818.1	4	1	3	2	1	2	3	1	0	0	0	1	6	0	2	0
ENSG00000211819.3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000211820.1	6	4	4	3	1	3	2	8	2	4	1	1	1	1	2	0
ENSG00000256221.1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000259042.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000211821.2	2	4	2	0	0	3	21	0	0	1	3	0	1	1	0	1
ENSG00000223997.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237235.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000228985.1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000211825.1	7	0	1	0	1	1	1	0	0	1	0	0	0	2	0	0
ENSG00000211826.1	5	0	1	0	0	1	1	0	0	0	0	0	0	0	0	1
ENSG00000211827.1	3	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
ENSG00000211828.1	3	1	0	1	2	1	2	0	1	0	1	0	0	0	3	0
ENSG00000211829.9	171	29	45	28	67	25	132	17	14	13	26	18	16	42	10	25
ENSG00000256590.2	0	1	0	0	1	0	0	1	0	0	0	0	2	2	0	0
ENSG00000211831.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000249446.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000211832.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000211833.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000211834.1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000211835.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250688.1	2	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000211836.1	2	0	0	2	1	0	2	0	0	0	0	1	0	1	0	0
ENSG00000211837.1	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0
ENSG00000211838.1	8	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000248366.1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000211839.1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000211840.1	0	0	1	0	1	0	2	0	0	1	0	0	0	0	0	0
ENSG00000211841.1	0	0	0	1	1	0	2	1	0	0	0	0	1	0	0	0
ENSG00000211842.1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000211843.1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
ENSG00000211844.1	1	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000211845.1	2	2	1	0	0	2	1	0	1	0	0	0	0	0	0	0
ENSG00000211846.1	6	3	4	2	0	0	4	2	0	0	0	0	0	0	0	0
ENSG00000211847.1	2	1	0	1	0	1	2	2	0	0	0	0	0	0	0	0
ENSG00000211848.1	0	1	0	0	0	0	2	0	0	2	2	0	2	0	0	0
ENSG00000211849.1	1	0	0	0	0	2	1	0	0	0	3	0	0	0	0	1
ENSG00000211850.1	8	1	0	1	1	0	4	0	1	0	2	0	0	0	0	0
ENSG00000211851.1	3	3	2	0	0	0	3	0	0	1	1	0	2	4	0	0
ENSG00000278661.1	7	4	1	4	0	1	2	1	1	0	2	0	3	0	0	1
ENSG00000276699.1	6	3	3	2	1	3	7	1	0	2	1	1	2	2	0	0
ENSG00000211854.1	0	1	1	1	0	2	5	0	0	0	0	0	2	0	0	0
ENSG00000211855.1	4	2	2	3	0	0	0	1	0	0	0	0	1	0	0	0
ENSG00000211856.1	4	2	2	0	0	0	0	0	0	0	0	0	0	2	1	0
ENSG00000211857.1	2	0	0	1	0	0	4	0	0	1	1	0	3	2	0	0
ENSG00000211858.1	5	2	3	4	0	1	3	1	0	1	0	0	2	2	0	0
ENSG00000211859.1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000211860.1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000211861.1	0	0	0	0	1	0	3	1	0	0	0	0	0	0	0	0
ENSG00000211862.1	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000211863.1	1	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000211864.2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000211865.1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
ENSG00000211866.1	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000211867.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000211868.1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000211869.1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000211870.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000211871.1	0	0	1	1	0	0	3	0	0	1	0	0	0	3	0	0
ENSG00000211872.1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
ENSG00000211873.1	0	1	1	0	0	0	1	1	0	1	0	0	0	2	1	0
ENSG00000211875.1	2	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
ENSG00000211876.1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000211877.1	0	0	1	0	0	0	2	0	0	0	0	0	2	0	0	0
ENSG00000211878.1	0	0	1	0	0	2	3	0	0	0	0	1	0	0	0	0
ENSG00000211879.1	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000211880.1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000211881.1	0	0	0	0	1	0	2	0	0	0	0	0	0	1	0	0
ENSG00000211882.1	0	1	0	3	1	0	6	0	1	0	0	0	0	0	0	0
ENSG00000211883.1	1	0	0	0	4	1	0	1	0	1	0	0	0	0	0	0
ENSG00000211884.1	4	1	0	1	1	0	3	3	0	2	0	2	0	0	0	0
ENSG00000211885.1	3	3	1	0	0	2	6	1	0	1	0	0	1	0	0	0
ENSG00000211886.1	1	0	0	4	3	3	5	2	2	0	0	0	1	0	1	1
ENSG00000211887.2	2	3	2	3	1	1	2	0	0	0	1	0	4	1	0	0
ENSG00000211888.2	7	0	2	0	2	2	3	2	1	0	1	1	0	1	0	0
ENSG00000277734.8	1181	560	504	701	459	565	671	457	115	294	94	357	372	366	236	185
ENSG00000259054.1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259003.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000129562.11	127	68	102	86	127	76	167	143	62	155	60	60	73	86	100	76
ENSG00000275552.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100439.10	106	28	70	70	129	44	106	69	70	106	80	61	79	109	70	74
ENSG00000255804.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000242061.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258458.8	1	1	0	1	1	0	1	5	1	1	0	2	0	0	3	0
ENSG00000235213.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258823.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212302.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000155463.14	327	124	247	198	296	207	405	327	101	185	108	131	132	178	210	135
ENSG00000155465.19	208	90	377	217	657	292	438	506	285	486	182	209	173	304	521	172
ENSG00000172590.18	46	31	31	28	50	26	71	50	7	26	17	18	13	31	35	21
ENSG00000157227.13	4	2	7	2	13	4	12	5	11	23	0	11	9	4	11	1
ENSG00000212335.1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000199716.1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000197324.9	1149	582	1217	833	1844	958	1531	1283	1586	1920	1740	1176	1242	1526	1288	998
ENSG00000139890.10	29	8	61	38	89	31	75	77	47	64	71	57	30	45	54	30
ENSG00000100461.18	284	144	272	233	391	239	400	307	269	255	320	248	310	324	186	184
ENSG00000237054.9	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000100462.16	60	45	59	33	102	61	74	91	45	68	60	41	31	38	58	49
ENSG00000257285.6	1	3	0	1	1	5	3	3	2	1	0	1	0	0	2	1
ENSG00000092036.18	26	14	42	16	45	24	33	80	33	47	55	37	18	25	32	31
ENSG00000259132.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000284118.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000129474.16	4	1	2	6	1	0	1	2	0	1	0	2	4	0	0	0
ENSG00000258457.5	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100802.15	44	16	12	18	56	20	44	48	18	34	16	21	17	31	22	18
ENSG00000280129.1	1	1	2	3	5	0	5	5	3	4	0	1	4	0	1	1
ENSG00000100804.19	48	14	19	23	25	34	64	37	36	56	16	19	17	26	35	21
ENSG00000279656.1	3	0	0	2	4	5	2	3	0	3	3	1	1	2	2	3
ENSG00000222028.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000139880.19	9	1	5	6	0	3	5	2	1	0	1	0	1	5	0	0
ENSG00000100813.14	841	337	673	469	784	475	1039	646	324	572	324	301	352	428	463	253
ENSG00000179933.6	110	44	76	74	116	63	110	94	36	79	36	48	42	71	67	47
ENSG00000283654.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000092067.5	37	3	16	13	23	8	20	2	7	37	1	8	7	11	18	17
ENSG00000092068.20	17	1	8	3	1	1	4	13	0	1	3	1	8	3	5	1
ENSG00000202229.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000215277.8	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	1
ENSG00000240131.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252347.1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000215271.9	56	21	40	24	41	19	76	36	8	22	9	11	14	31	21	12
ENSG00000270433.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235194.9	140	71	83	83	106	67	147	93	39	62	23	45	37	68	43	53
ENSG00000129473.10	20	4	15	15	25	13	43	30	12	18	10	14	3	11	20	3
ENSG00000258643.5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000100836.10	155	43	107	80	123	75	178	105	45	87	48	53	43	56	87	41
ENSG00000092096.17	7	10	11	9	4	4	7	8	1	6	4	2	5	7	0	2
ENSG00000100842.13	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
ENSG00000259018.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166090.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166091.21	11	16	7	13	3	3	4	24	4	56	25	5	27	13	4	21
ENSG00000197616.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199157.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000092054.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258444.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000215991.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000129460.16	26	13	26	17	37	16	76	23	16	28	9	8	5	23	22	7
ENSG00000157306.14	8	4	8	3	6	7	7	5	2	3	1	3	2	0	1	1
ENSG00000136367.14	1	0	1	1	1	0	0	1	2	3	0	0	1	0	0	0
ENSG00000273618.1	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0
ENSG00000259431.6	22	10	4	5	6	4	12	10	0	5	8	2	6	4	5	5
ENSG00000213983.12	424	143	223	215	240	190	345	256	124	198	108	109	149	205	179	117
ENSG00000258727.1	60	22	37	31	36	38	82	38	17	37	15	13	23	30	21	20
ENSG00000092051.17	5	0	9	0	10	3	4	2	0	11	1	1	1	3	6	0
ENSG00000274002.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100867.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258464.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259043.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000270618.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222931.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258887.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000285727.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259334.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000215256.4	32	9	55	26	28	22	48	14	8	18	9	8	11	8	12	10
ENSG00000157326.19	50	15	29	40	42	23	55	37	7	26	9	15	8	27	40	18
ENSG00000187630.17	25	10	29	29	44	28	33	25	16	19	11	7	12	28	23	18
ENSG00000285467.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000286931.1	2	2	3	2	2	0	5	0	0	2	0	0	0	2	0	1
ENSG00000225766.10	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000186648.15	9	2	4	2	5	3	5	3	3	2	6	0	3	5	1	3
ENSG00000100884.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000129535.13	17	2	2	6	6	1	5	3	5	1	0	2	0	2	3	4
ENSG00000100889.12	84	34	56	50	80	47	44	42	26	42	17	31	28	50	44	23
ENSG00000100897.18	278	97	152	145	175	131	217	147	108	140	139	109	119	181	125	132
ENSG00000259371.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000139914.6	3	5	4	2	3	1	3	0	2	1	1	2	2	6	1	2
ENSG00000092010.15	725	285	443	376	603	304	572	367	193	359	279	287	294	477	410	456
ENSG00000100908.14	11	5	5	7	16	9	13	4	1	7	2	3	4	5	1	3
ENSG00000259321.1	15	8	6	2	4	2	14	5	7	5	3	4	6	9	6	3
ENSG00000100911.16	304	118	224	132	237	123	256	142	53	93	73	81	79	161	150	169
ENSG00000283856.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000092098.17	7	3	7	1	8	1	11	2	0	4	10	1	3	3	3	2
ENSG00000259529.2	3	0	1	2	0	1	1	0	2	2	1	0	1	2	4	0
ENSG00000199804.1	5	4	1	1	3	2	1	1	3	3	3	6	1	1	1	1
ENSG00000213928.9	69	22	71	29	47	22	70	38	19	34	53	31	27	42	37	32
ENSG00000100918.13	105	19	45	26	48	15	64	32	17	44	49	18	33	69	32	34
ENSG00000196497.17	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	1
ENSG00000259522.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000287765.1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100926.15	16	5	4	4	8	2	8	8	4	8	4	5	3	1	2	3
ENSG00000254692.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000276698.1	2	0	2	1	6	0	3	3	3	4	4	0	3	2	2	0
ENSG00000278784.1	29	12	10	10	17	7	19	16	9	8	8	7	14	15	8	2
ENSG00000139908.15	1	0	0	0	0	0	1	1	0	1	0	3	2	0	0	0
ENSG00000254505.11	24	5	9	3	17	6	17	7	4	4	8	5	6	9	5	5
ENSG00000260669.2	5	3	5	0	0	2	1	2	0	0	2	3	3	2	2	0
ENSG00000213920.9	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
ENSG00000255526.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000129559.13	35	9	37	24	38	22	40	30	16	35	21	9	18	22	25	20
ENSG00000100938.17	134	56	138	72	245	98	173	164	107	160	113	143	74	120	75	113
ENSG00000092330.18	280	89	148	138	234	140	233	216	113	176	133	95	119	154	111	120
ENSG00000092295.12	12	5	4	4	5	5	4	2	1	3	3	1	0	3	5	1
ENSG00000100949.14	63	25	62	37	48	27	79	57	28	39	17	34	30	43	41	25
