mouse_110_WT_C	mouse_110_WT_NC	mouse_148_WT_C	mouse_148_WT_NC	mouse_158_WT_C	mouse_158_WT_NC	mouse_183_KOMIR150_C	mouse_183_KOMIR150_NC	mouse_198_KOMIR150_C	mouse_198_KOMIR150_NC	mouse_206_KOMIR150_C	mouse_206_KOMIR150_NC	mouse_2670_KOTet3_C	mouse_2670_KOTet3_NC	mouse_7530_KOTet3_C	mouse_7530_KOTet3_NC	mouse_7531_KOTet3_C	mouse_7532_WT_NC	mouse_H510_WT_C	mouse_H510_WT_NC	mouse_H514_WT_C	mouse_H514_WT_NC
ENSMUSG00000056938.16	10.1419	17.0446	10.4581	21.9966	13.834	20.8394	15.0746	17.094	7.45539	11.4648	6.14143	16.4084	18.3991	19.0544	7.84812	10.1564	7.69303	9.89712	15.138	19.6558	6.48771	13.3627
ENSMUSG00000023094.14	2.26998	6.68061	4.38989	5.0641	2.42684	6.57409	3.5957	3.01749	6.24051	3.79241	5.0377	7.56336	4.02931	5.00674	3.94635	6.46998	6.51159	3.38254	6.00958	1.90473	2.32845	3.55313
ENSMUSG00000062585.11	27.808	29.5987	22.2546	25.8024	23.6104	26.1567	40.4181	38.8801	33.0263	32.3454	26.9746	22.9625	18.183	14.2903	23.772	21.1965	26.6179	25.7192	25.9725	23.0151	21.0224	21.6083
ENSMUSG00000042046.15	41.3702	70.9739	53.2891	67.5932	46.0149	80.6544	55.0693	72.6165	58.6439	64.4043	38.9152	73.7688	27.029	57.9657	32.6659	73.957	42.8828	63.7792	35.9852	50.4709	57.4441	80.2525
ENSMUSG00000037940.17	1.9173	2.15989	3.20733	2.25922	3.15586	1.73277	3.95718	3.27718	4.70003	1.72401	5.46245	4.05332	0.829927	0.524735	1.19562	2.25119	1.2555	0.806434	2.32277	6.24755	2.21765	1.80814
ENSMUSG00000109324.2	102.718	80.1022	98.9133	74.9693	79.1126	114.526	63.9618	78.0007	91.9741	86.4417	87.2805	59.2309	74.1153	79.7286	98.1976	124.77	66.8562	99.3936	65.6299	98.5171	66.0978	65.2361
ENSMUSG00000026187.9	0	0	0	0	0	0.318083	0	0.439159	0.272165	0	0	0	0	0.544953	0	0	0	0.295446	0.29137	3.31688	0	0
ENSMUSG00000073207.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000066842.18	0	0.042718	0.040031	1.24105	0	0	0	0	0	0	0	0	0	0.07962	0	0	0	0	0	0	0	0
ENSMUSG00000060288.13	34.2794	37.7044	31.7412	40.5372	45.8661	34.3144	25.046	56.762	32.0584	28.3396	24.8083	58.621	47.3956	34.2703	49.1305	38.5033	30.9582	21.8143	28.1517	51.9173	31.0593	40.9087
ENSMUSG00000038718.15	11.2609	17.5254	13.1227	20.427	20.6409	15.6353	17.6989	12.1797	11.4405	16.3841	12.2558	20.8919	7.3692	28.0956	9.0253	25.5088	10.5788	28.0771	10.0709	22.7519	11.092	21.4692
ENSMUSG00000036737.12	37.652	37.3795	33.871	45.83	33.145	36.4658	36.6848	43.8315	32.2353	36.7905	34.0539	42.8247	37.6556	44.0974	38.3869	42.8382	30.3446	42.8465	37.9373	46.3868	41.4674	43.4918
ENSMUSG00000029161.7	0	0	0	0	0	0	0	0	0	0	0	0	0.466118	0	0	0	0	0.547999	0.540737	0	0	0
ENSMUSG00000026289.15	21.9714	39.4966	23.1576	29.9244	27.0585	30.7447	29.4753	31.2757	31.2273	31.1786	29.7386	32.6264	23.5461	24.4553	21.016	29.3659	25.9879	25.5409	23.9762	26.1737	25.0133	29.4612
ENSMUSG00000027247.16	85.2984	99.3417	84.6419	105.841	79.1605	106.509	86.4603	93.2628	79.1324	84.5431	82.4208	86.2899	83.1112	118.477	102.244	99.0136	86.1772	96.9119	83.9562	98.6082	89.7753	100.135
ENSMUSG00000040310.12	0	0.137264	0	0.148648	0	0	0	0	0.129411	0	0.258726	0	0	0	0	0	0	0	0	0.130985	0	0
ENSMUSG00000035596.14	103.395	64.8138	92.0795	60.5846	82.1177	65.9609	100.653	60.2543	88.5577	50.7156	74.4948	76.232	105.689	64.7126	118.82	49.2039	117.447	93.9096	105.969	85.0209	115.386	57.2413
ENSMUSG00000066516.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000032353.9	64.8989	48.5129	64.1805	55.6997	63.1377	43.4289	61.6511	45.7574	64.4061	56.3917	46.2779	36.404	62.9369	38.8492	47.7642	31.1246	63.2475	53.8606	72.4269	56.6194	64.522	65.8841
ENSMUSG00000029864.7	5.06365	3.57988	3.36266	1.9383	7.32423	4.90155	5.7826	4.04317	2.51021	5.86431	6.74922	2.53137	6.1729	5.0401	6.16719	4.33716	7.84752	6.34429	4.47506	5.96549	9.35344	3.81105
ENSMUSG00000049086.8	57.8745	35.2062	60.6189	44.4784	48.0049	54.1481	61.3765	53.0141	52.4965	43.6427	53.7314	37.9411	31.0713	40.8926	28.0572	24.3687	34.3043	31.4082	43.5849	27.9234	53.5434	44.6099
ENSMUSG00000035093.16	51.2806	63.9201	58.2307	70.4058	57.068	63.2229	58.4524	67.799	47.2994	57.3575	51.3037	62.0639	51.1514	70.0329	47.8542	74.3287	62.7754	57.5709	54.3109	54.8918	54.3512	65.3071
ENSMUSG00000026458.13	73.9766	40.7292	76.2094	45.1005	76.8111	55.1818	77.8763	49.2655	63.1937	47.088	65.0753	36.8643	45.7874	15.8854	47.1843	23.0498	59.0614	42.5969	61.2743	33.2534	72.7449	42.813
ENSMUSG00000029916.11	5.92978	4.64123	7.38471	3.8203	7.13438	5.76882	6.00885	7.42808	7.12977	4.38605	6.53201	4.16494	4.24626	5.76532	6.65806	3.98083	7.61751	4.76282	6.3948	5.56997	2.73449	5.62125
ENSMUSG00000028011.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000068921.14	44.3691	39.4569	36.1217	36.6764	41.5634	47.2021	41.3758	33.316	41.4706	44.0411	23.1513	51.3068	45.4607	35.3511	65.0752	46.0229	46.6022	45.5876	43.9248	37.1096	33.3407	34.5873
ENSMUSG00000030316.13	17.1017	21.2088	16.1089	10.6067	9.35113	12.0095	8.12769	29.0208	16.3154	11.6899	7.7918	15.9054	20.8034	12.219	20.9484	12.6308	16.7248	9.73086	14.4075	16.3106	18.1493	13.1429
ENSMUSG00000025774.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061898.10	9.25779	17.9262	11.4201	11.6717	13.3593	16.5893	16.3277	16.2812	9.47433	15.7005	17.0145	17.8978	13.6412	14.1922	14.4834	10.7332	16.1809	17.1169	12.9775	12.6262	16.8627	16.7357
ENSMUSG00000045382.6	240.213	770.426	321.489	731.111	261.569	622.659	231.372	505.708	383.007	888.479	555.909	1020.29	95.4222	433.942	123.511	675.571	198.412	707.917	299.013	538.149	361.436	959.648
ENSMUSG00000022043.19	26.8176	26.3989	25.6792	23.8594	24.9907	22.7036	24.1247	28.6776	31.7076	33.5008	22.8221	21.9404	19.8633	23.377	18.1777	15.9294	18.6308	18.0882	20.0149	24.7048	14.4071	20.6564
ENSMUSG00000026976.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000059934.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000020641.16	32.6013	10.9901	64.7102	10.2312	77.0164	15.0307	52.8827	6.09372	48.541	13.4793	68.688	10.9297	31.1911	14.3925	54.5993	35.1464	16.7412	9.9724	24.358	7.66491	63.6807	20.9854
ENSMUSG00000089911.4	66.1417	90.4323	74.8199	77.9714	72.5446	64.8499	73.5323	70.4563	64.9958	76.7118	57.656	73.8634	46.6991	71.7675	55.0013	65.338	54.2251	66.7448	53.6493	68.0159	60.308	69.4993
ENSMUSG00000027996.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000058006.12	4.28673	5.82003	3.31652	5.96211	2.77591	6.41776	5.53947	4.97076	4.03108	5.57004	4.37307	6.13307	3.17946	4.32422	3.56291	4.18029	3.18523	5.09661	3.84612	5.87331	3.01932	5.5509
ENSMUSG00000026241.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000056290.16	31.6786	1.82716	16.4425	2.147	9.25408	1.82844	9.53396	2.52838	8.95651	4.17106	23.1884	2.16543	19.8334	2.42679	37.3412	4.56986	10.137	6.88171	15.5839	3.4728	9.05211	17.1321
ENSMUSG00000045776.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000067851.11	50.0845	60.451	50.1971	63.6225	52.2954	64.639	54.7289	58.3646	45.8099	52.0376	48.9277	58.4683	49.6716	61.6074	52.14	56.8532	52.1872	48.1004	45.0616	55.3129	51.4576	54.6771
ENSMUSG00000051860.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000028389.12	0	0.289966	0.271911	0.226766	0	0.537478	0.225765	0	0	0	0.359471	0	0.249586	0.195413	0	0.280459	0.204282	0	0.289561	0.274687	0.243513	0
ENSMUSG00000025316.16	24.55	37.8537	21.741	36.6715	26.6979	33.8616	25.4699	42.8734	38.0019	26.7452	14.0725	40.4929	22.8296	24.9927	17.0718	37.7808	24.3583	22.402	21.8562	40.6005	23.4053	18.8523
ENSMUSG00000044560.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000118623.1	0	1.05943	0	0	0.376946	0.667072	0.660123	0	0.574916	1.55863	0	1.95068	0.418875	0.468814	0.665773	0	0.780787	1.55673	0	0.877165	0	0
ENSMUSG00000071757.10	5.07842	18.7273	5.43743	26.921	6.45382	28.1566	7.30814	19.4543	6.02607	15.8121	9.37143	21.6094	4.5631	39.7329	3.59044	29.9624	4.85077	16.4452	5.29432	21.1719	6.55333	24.6359
ENSMUSG00000031506.11	19.2633	29.8661	20.4572	27.9903	20.4248	25.8064	33.7528	45.2087	26.7971	33.3734	21.9109	30.492	18.3592	25.6741	21.3888	30.4947	15.9803	20.8173	16.8688	21.0589	22.1021	21.1825
ENSMUSG00000023019.12	1.73408	1.54941	0.726406	0.838955	0.233987	0.562887	0	0.388665	0.722543	1.44834	0.965726	0	0	0.964347	0	1.99794	0	0	0.773567	2.00171	0	0.548573
ENSMUSG00000036879.15	18.0439	12.7945	12.1424	20.8854	14.4036	13.0151	32.6287	9.12066	11.4252	17.4493	17.9542	11.072	12.8617	14.0956	10.0718	20.0374	20.4935	10.0979	13.6054	17.6599	14.8737	17.5261
ENSMUSG00000034105.9	4.33107	3.10113	7.8282	3.61664	6.2676	6.23872	7.44139	5.02639	3.78203	5.40958	6.74474	12.9194	6.20547	4.89874	7.28202	4.84442	3.02518	6.32837	6.6692	4.74353	4.71569	5.57386
ENSMUSG00000026469.14	74.0571	65.048	66.3251	72.2709	67.179	64.0804	70.9644	56.9402	64.5727	50.187	66.3569	61.0322	70.7464	68.5275	68.8325	66.4745	82.314	67.1363	72.0301	57.5204	71.379	66.6678
ENSMUSG00000094140.2	0	0	0	0.392224	0.328369	0	0.389411	0	0.298895	0	0	0	0	0	0	0	0	0	0	0.294263	0.42106	0
ENSMUSG00000038370.6	0	0	0	0	0.444636	0	0	0	0	0.92685	0	0	2.11029	3.209	0.482541	0	0	0	0	0	0	0
ENSMUSG00000029449.11	8.09883	46.3397	9.24869	79.2861	7.08992	50.9001	12.0729	70.8059	11.421	59.225	6.40993	58.0964	8.4891	125.251	7.0316	73.4021	9.61802	42.1017	6.86517	39.4013	2.37203	45.3076
ENSMUSG00000026826.13	0.72849	1.41301	1.00317	1.59065	1.55088	0.513243	0	0.966236	0.658878	0.808754	3.22703	5.33928	4.29072	0.998585	1.68588	1.86239	1.60815	3.52652	2.35143	1.82335	1.91697	3.28699
ENSMUSG00000038943.16	1.42397	0.506946	3.18255	2.72502	1.10974	6.18352	0.765167	0.630195	0.390707	0.479018	2.24968	0	6.30896	0.991652	0.412226	0.980529	1.16426	1.2718	0.421255	2.73317	1.46227	1.34611
ENSMUSG00000024958.13	58.4379	42.941	59.3912	45.9633	64.9821	49.393	49.1963	64.4961	53.9302	48.9677	43.1292	45.057	41.679	42.3995	37.4757	28.0393	74.7136	32.0647	52.0717	44.8022	45.3643	47.2469
ENSMUSG00000057173.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000042328.13	16.6797	18.7293	12.3694	15.8991	19.0102	17.7631	15.0868	15.5022	11.4446	11.5953	12.3927	15.5278	17.552	12.2721	10.8725	13.0953	11.8609	14.9483	15.143	13.3557	14.4819	16.5248
ENSMUSG00000020634.12	14.9718	28.8144	26.5917	23.8202	21.4274	34.6651	20.451	22.3467	21.9291	27.0568	16.4925	16.3614	16.4668	50.3976	15.6712	22.1256	11.7962	34.2077	15.0962	39.3289	9.5915	36.0552
ENSMUSG00000118504.1	9.11998	31.8799	22.6025	22.362	23.23	25.5976	23.5736	22.912	19.3961	24.9103	10.2922	12.2011	14.4058	31.276	19.8926	15.4256	8.05345	25.6992	14.0828	22.2308	21.9343	14.395
ENSMUSG00000006538.12	0	0	0	0.326999	0.27367	0	0	0	0	0	0.569186	0	0	0.282009	0	0	0	0	0.603091	0	0	0.320777
ENSMUSG00000042410.16	83.6305	75.309	77.0477	104.417	84.1308	81.1044	86.1101	87.6784	86.1679	57.8262	96.2633	76.8003	105.772	66.1701	77.8398	76.1153	77.3294	96.9724	95.0125	70.0068	104.602	68.8537
ENSMUSG00000004885.5	1.01144	0	0	0	0	0.97905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000091109.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093901.3	2.08561	4.05449	1.43347	3.76009	1.90258	4.41629	3.46541	1.99275	2.30664	2.21103	0.95143	0.715198	3.2011	3.84597	0.711917	3.71751	2.56496	7.48512	4.98916	4.62712	3.41194	5.05329
ENSMUSG00000005677.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.243609	0	0	0	0	0	0	0
ENSMUSG00000027751.13	68.7904	57.9756	60.5571	59.3481	56.172	68.4685	66.8884	58.5763	51.6994	66.7965	68.0368	68.2943	38.3347	62.6158	31.1133	67.9885	54.6957	66.1632	43.397	70.7565	48.4358	56.147
ENSMUSG00000001156.9	16.3705	11.1667	17.3004	11.1301	17.4157	11.147	22.6856	14.4713	14.1702	13.0389	26.1322	9.67201	43.6863	23.7286	53.1499	20.0918	25.5336	25.1263	25.2367	21.9195	46.4017	22.5601
ENSMUSG00000090071.4	0	0	0	0	0	0.288037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000019122.8	386.567	185.818	415.752	195.545	385.656	167.301	328.686	113.808	344.701	116.717	471.377	153.304	335.957	175.864	364.505	134.65	423.769	159.871	428.879	151.34	431.994	152.604
ENSMUSG00000060601.13	161.419	164.342	118.6	157.073	139.453	159.675	126.448	167.705	127.875	179.217	133.32	129.246	119.775	149.616	115.899	166.558	129.826	160.114	110.893	152.495	135.003	188.843
ENSMUSG00000070983.3	0	0	0	0	0	0	0	0	0	0	0	0	0.256155	0	0	0	0.290278	0	0	0	0	0
ENSMUSG00000096703.3	0	0	0	0	0.176684	0.234878	0.463001	0.47392	0.182019	0.18423	0.367677	0	0	0.18283	0.193433	0.179793	0	0	0.316494	0.584558	0.5014	0.457895
ENSMUSG00000029015.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000075079.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000078896.11	8.96317	7.24727	5.30626	3.5333	7.24206	9.03411	13.0459	13.6358	4.9168	13.7677	7.66953	1.76562	5.93596	3.88941	8.90638	9.17637	7.75089	25.1528	12.0056	4.01387	9.83914	14.5428
ENSMUSG00000048706.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000028194.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000027720.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000076891.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000039410.16	1.15334	0.338628	0.476042	0.458395	0.536436	0.552837	0.637276	0.127397	0.394523	0.479709	0.319132	0.240025	0.291299	0.157841	0.250109	0.40912	0.165217	0.342873	0.416549	0.480335	0.295423	0.089863
ENSMUSG00000045672.15	2.02516	1.35083	4.07031	0.978556	2.20985	2.01246	1.61549	1.48369	2.49024	0.798048	2.71089	1.86333	2.36734	0	0.27738	0.090749	1.37422	0.475326	2.13291	1.17965	2.74466	1.66007
ENSMUSG00000024175.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000022203.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061457.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000079283.2	22.462	20.6972	34.2861	16.783	25.2421	11.6904	22.5145	22.7297	20.4123	22.0561	18.9621	16.467	22.2116	9.39631	25.2622	13.0299	26.631	12.5875	20.6692	3.90595	26.6898	19.7533
ENSMUSG00000055561.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000033021.16	79.1418	63.0328	89.2052	67.0744	99.4681	70.2393	109.733	72.0031	78.4842	76.1686	78.0111	60.5968	94.0419	59.3589	81.8974	53.6454	113.489	74.2761	123.471	73.8414	99.9835	74.7374
ENSMUSG00000040721.9	3.02777	5.40189	2.56324	5.55375	4.14678	7.44125	3.01479	8.33477	3.12268	5.2951	3.47982	5.42863	2.47038	5.03516	2.15485	6.07994	3.26956	5.46959	2.0474	4.78431	3.42028	5.66117
ENSMUSG00000038540.14	0.251738	0.443721	0	0.48052	0.104471	0	0	0.667814	0	0.544927	0.434985	0	0.198539	7.31662	0.340897	4.35002	0.225179	0.116836	0.443029	3.71096	0	0.244996
ENSMUSG00000026786.14	309.437	494.964	309.816	506.945	318.744	569.862	334.183	509.569	304.437	447.649	336.054	456.042	299.991	418.628	264.911	435.95	253.31	371.315	295.017	370.57	318.951	411.622
ENSMUSG00000076488.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000027598.16	94.798	119.679	94.0878	109.091	130.886	144.775	87.1936	124.976	123.724	151.95	118.207	149.447	84.3889	109.397	65.4755	120.279	78.4217	104.17	78.1978	105.462	99.3624	119.221
ENSMUSG00000076666.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.80219	0	0	0	0
ENSMUSG00000080907.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000055298.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026532.7	0	0	0	0	0	0	0	0	0	0	0	0	0.073001	0.158223	0	0.082022	0	0	0	0	0	0
ENSMUSG00000027399.1	0	0	0	0	0	0	0	0	0	0.362612	0	0	0	0	1.88857	0.371142	0.748199	0.776858	0.383149	1.09103	1.78371	1.22287
ENSMUSG00000022799.4	25.7527	21.4288	23.4445	25.4395	20.9406	25.9586	24.4909	26.9854	25.9065	21.3389	23.9975	20.0823	23.2161	24.8257	27.0188	33.8846	23.8847	24.6026	24.5209	19.5867	24.7175	25.4119
ENSMUSG00000078817.4	0	0	0	0	0.093572	0	1.11154	0.311085	0	0	0	0	0.444584	0.481848	0.610714	0	0.806828	0	0.103168	0	0	0
ENSMUSG00000095909.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.495862	0.425455	0.508131	0	0	0
ENSMUSG00000041945.12	1.0557	4.18699	2.18092	1.76331	1.26443	1.01386	2.75231	3.5009	1.08463	0.879127	1.75383	1.97766	1.20109	1.73693	1.6034	3.59904	2.49608	2.35533	1.85803	2.20246	1.08197	0.988183
ENSMUSG00000021594.11	0	0	0.526387	0.303953	0.254352	1.52978	0.603875	0.422448	0.2618	1.06095	1.05813	0	1.69104	0	1.6583	0.814397	0.821341	0.568411	1.68167	0.531731	1.30541	0.894438
ENSMUSG00000025971.6	9.06237	5.99025	6.00326	8.27658	4.86486	9.45137	7.99845	4.66314	5.20057	6.04973	5.4509	4.09807	8.17649	6.74658	5.08519	6.3914	8.86662	3.76478	6.18692	6.84378	5.87256	6.58076
ENSMUSG00000026107.11	215.812	452.215	221.306	365.329	245.962	372.98	263.282	478.696	199.152	408.597	202.576	350.519	169.778	299.513	123.583	455.849	129.446	314.973	136.64	383.735	217.95	446.958
ENSMUSG00000036731.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000048173.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029428.13	62.2548	12.7072	81.0838	15.6544	59.2251	15.0461	51.8324	10.9564	25.7047	17.3807	27.7059	14.9385	26.9729	20.7156	22.7682	10.9242	27.2661	20.0799	51.481	33.9696	29.6693	33.894
ENSMUSG00000029227.15	60.2445	54.4352	50.3335	63.9597	66.1846	58.3411	51.7875	63.6716	62.2918	64.2212	55.5958	64.9067	75.9684	67.9619	62.9028	64.2526	59.4799	64.3272	69.1908	65.7667	64.2739	70.8161
ENSMUSG00000046020.13	22.4079	36.0235	19.1199	29.7304	25.2563	33.4539	27.591	37.8348	17.9545	30.2825	18.9641	28.1649	19.4367	32.74	14.9389	26.7841	18.8341	35.2617	17.7074	29.3644	24.8514	32.9265
ENSMUSG00000030463.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000028156.12	43.6733	73.8176	61.2935	46.2588	59.5809	72.6543	59.2796	57.2078	73.5611	54.7695	41.111	52.7213	54.148	58.7761	62.7477	70.8924	56.7273	37.9103	49.9382	68.254	58.132	59.0036
ENSMUSG00000050865.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000051329.13	11.7819	15.1895	12.8135	17.546	10.4295	12.5409	10.346	13.7153	8.73179	13.6297	11.6907	13.9948	11.5434	11.4502	12.5898	11.6243	10.3745	11.0224	12.3826	12.8124	13.5448	13.5727
ENSMUSG00000044550.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000058017.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000075199.3	1.20315	1.09176	0.232952	0.952213	0.670258	0.306918	0.911303	1.21192	0	0.262306	0	0	0.748277	0.447931	0.560373	0	2.11482	0	0	0.449635	1.71468	0.48319
ENSMUSG00000059518.14	221.887	249.738	249.001	294.582	212.389	249.893	203.663	269.306	248.523	222.684	235.298	216.549	252.853	277.297	277.265	249.6	207.435	224.977	246.052	216.651	240.513	189.205
ENSMUSG00000027568.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073916.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000018848.4	38.8886	42.8647	43.8886	44.8719	50.1954	44.4157	51.1138	46.7771	50.3252	47.2691	42.4203	41.49	62.4249	35.3787	64.7183	33.5208	40.7602	33.6383	44.5956	42.9995	46.5103	35.677
ENSMUSG00000026180.8	2.24216	6.3865	2.50886	6.21744	4.48488	5.40002	14.1185	4.6222	4.13846	4.64508	3.97596	7.98611	6.81243	10.8392	6.35245	10.2887	7.46871	8.05107	6.4882	8.27365	7.62524	8.18523
ENSMUSG00000026260.12	78.3924	51.258	63.5243	46.5987	65.2293	46.9789	65.6215	42.6654	66.3361	54.1591	64.1854	51.9389	84.7223	50.6606	95.3944	52.2888	85.0355	63.8052	77.8556	44.3397	82.4885	54.3874
ENSMUSG00000027381.16	40.2078	19.2998	49.4344	19.6481	44.4065	31.6928	50.5158	14.6704	46.275	27.4788	36.0052	44.2924	74.9718	15.0354	50.0515	15.796	70.8424	25.6356	68.3338	31.1215	41.0603	24.8961
ENSMUSG00000049972.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000079164.8	6.51389	1.0383	11.4125	1.74078	5.2385	1.00088	8.48022	1.56272	11.5642	1.30183	12.3808	2.16453	6.70208	1.2117	11.4678	0.251038	15.6252	1.05135	8.38489	1.73941	6.94298	1.65426
ENSMUSG00000038733.14	310.275	238.397	276.802	246.321	323.794	261.01	310.528	246.168	279.602	245.165	269.062	225.783	321.237	229.144	345.839	244.634	316.263	256.881	289.396	248.894	293.726	270.213
ENSMUSG00000002190.13	0	0	0.174975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029248.14	0	0	0.440104	0	0	0	1.00957	0	0	0	0	0	0	0	0.461877	0	0.4574	0	1.40591	0	0	0
ENSMUSG00000043267.3	1.66084	0	0	0.523197	0.499289	0.589451	1.09212	0	0.350799	0.736144	0	1.05748	1.37159	1.00159	0	0	0	0	1.16075	1.55121	0.561927	0.630273
ENSMUSG00000027765.6	18.2209	2.92256	14.0167	3.14803	13.0097	2.91146	19.0645	2.05232	17.9687	1.33689	12.103	4.58361	23.5666	2.79831	21.3725	3.0025	22.7159	3.4164	15.4171	5.07662	11.7305	4.15141
ENSMUSG00000048038.8	0.171791	0	0	0.068864	0	0	0	0	0	0	0	0	0	0.076462	0.074506	0.125569	0	0.076604	0	0	0	0.080306
ENSMUSG00000090145.7	0.956505	0	1.78804	0	0	0	2.2537	0	0	0	1.3738	5.1325	2.23254	0	1.70898	0	3.04609	1.98386	3.7061	0	0.835073	0.845242
ENSMUSG00000026355.11	9.8845	17.3594	10.4649	26.3176	4.3668	13.3971	6.35245	14.725	6.44725	19.319	4.41269	16.5328	6.38772	15.486	19.3261	22.999	3.5291	22.9892	5.16657	29.2017	6.56129	21.7561
ENSMUSG00000026721.16	86.9386	28.4264	56.8158	15.3843	68.1833	13.6118	71.1114	20.3884	70.0822	20.1811	46.608	14.1713	18.9985	8.91386	63.6085	18.3627	83.8712	36.348	62.8155	53.5299	58.5711	20.5277
ENSMUSG00000001157.13	13.3376	12.8713	12.9242	14.3593	11.1048	8.72281	11.5695	9.41142	10.2642	8.47262	9.90097	16.3029	13.3473	17.3069	10.3447	12.1459	9.7598	12.2774	10.2399	10.7464	9.88889	12.4863
ENSMUSG00000026864.13	284.042	463.631	354.9	394.55	367.464	425.135	263.732	307.756	274.142	369.072	366.102	364.712	550.916	494.497	553.227	348.75	377.417	462.253	363.352	386.143	431.3	476.131
ENSMUSG00000001418.13	210.602	172.654	196.274	158.987	194.855	151.842	197.183	181.755	193.694	174.909	155.865	183.083	225.428	177.379	188.477	134.365	221.802	189.798	214.578	154.927	172.934	134.165
ENSMUSG00000048617.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000014104.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
