SampleAC1	SampleAC2	SampleAC3	SampleAC4	SampleAD1	SampleAD2	SampleAD3	SampleAD4	SampleBC1	SampleBC2	SampleBC3	SampleBC4	SampleBD1	SampleBD2	SampleBD3	SampleBD4
ENSG00000154309.8	0.345736	0.060426	0.404776	0.070236	0.203012	0.061649	0.833758	0.289191	0.154415	0.246553	0.077441	0.453174	0.055734	0.152729	0.274402	0.027149
ENSG00000187554.14	2.25445	0.638948	6.28642	1.81178	8.31564	7.72279	8.11545	11.4614	4.82854	11.6062	5.53376	4.31753	0.473067	1.31224	5.51345	1.25966
ENSG00000134438.10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000285943.1	1.4413	0.040261	0.559562	0.274833	0.282556	0	0	0.118755	0	0.28958	0	0.21753	0	0.077104	0.107951	0
ENSG00000186493.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000171865.10	6.8904	1.29903	3.04714	1.63576	5.43581	3.92173	8.89443	3.22441	1.18	2.07138	0.998351	1.37515	0.968551	1.24727	1.3518	0.428595
ENSG00000188133.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000091428.18	0	0	0	0	0.245743	0	0	0	0	0	0	0	0	0	0.501049	0
ENSG00000107779.14	1.34966	0.356516	1.20075	0.4216	0.797545	0.704728	2.22375	0.905464	0.200424	1.53406	0.24023	0.564208	0.142165	0.323049	0.427241	0.204906
ENSG00000143337.18	31.4621	5.52603	20.7807	7.89606	39.9637	16.8777	45.7578	22.6814	9.02833	18.3541	10.432	9.84413	5.89341	8.272	14.0867	5.06557
ENSG00000179950.14	47.8808	7.13304	31.4629	11.832	34.4181	22.5822	38.5177	23.478	5.3929	15.8401	7.82363	13.4163	6.99523	11.0278	14.3939	5.6327
ENSG00000174021.11	94.9014	11.0052	85.7028	34.4599	138.324	66.1841	144.15	119.963	39.5484	102.298	48.2154	38.4002	24.726	41.4346	65.3781	31.377
ENSG00000196653.12	0.426185	0.140557	0.941754	0.326734	1.04962	0.551887	1.68104	0.345166	0.143624	0.458704	0.420279	0.140552	0.086431	0.09476	0.567499	0
ENSG00000236032.3	0	0	0.168703	0.067294	0.043217	0.103094	0.072964	0	0.017637	0.094395	0	0.173671	0.035367	0.019511	0.06378	0
ENSG00000212900.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000158796.17	24.6627	4.44866	16.3901	9.74707	24.96	10.8583	24.9476	18.4576	6.16915	15.5328	5.76533	8.67052	3.54747	6.28527	12.185	4.98178
ENSG00000162992.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000288558.1	2.00161	0.135267	1.40988	0	0	0.931527	3.14232	0	0	0.90827	0	0.069007	0	0	0	0
ENSG00000162909.18	69.7224	12.4053	46.2396	17.268	73.1265	34.6827	74.0604	46.4223	10.5789	37.7551	12.0352	7.4691	9.83035	15.5774	29.1034	5.37618
ENSG00000118762.8	2.88258	0.507204	1.00667	0.780885	1.7671	0.632426	4.51	1.35199	0.201628	0.689855	0.469464	0.25359	0.622335	0.548521	0.725083	0.615419
ENSG00000143514.17	6.50602	1.21314	5.89624	1.4824	6.82784	3.99876	8.397	3.81113	2.38531	2.94452	1.9955	2.45672	1.38994	2.19818	2.11888	0.782639
ENSG00000136940.14	4.02468	0.884859	2.74522	3.20293	4.73646	3.09213	7.05535	1.9726	1.19688	2.16573	0.37797	0.811093	1.00744	0.894855	1.26535	0.309117
ENSG00000164291.17	4.01614	0.962947	1.63608	0.203144	2.70328	0.703099	7.20377	1.401	0.133953	1.22449	0.642311	2.70544	1.26343	0.693509	1.46287	0.144365
ENSG00000132740.9	9.46688	0.669161	2.65655	3.5212	7.41129	3.03474	6.77131	2.98945	1.82374	2.91209	0.809911	1.95164	0.377181	1.80427	1.96975	0.701439
ENSG00000183032.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.033593
ENSG00000116983.13	2.04339	0.313341	1.67921	0.437052	1.47384	0.959069	3.37235	0.747944	0.033277	0.478213	0.083448	0	0.115604	0.329169	0.344985	0.029255
ENSG00000244116.3	168.755	7.48744	0	14.472	12.1091	0	0	43.4175	4.20134	23.5982	0	0	0.76865	5.0971	19.1799	2.22277
ENSG00000198373.12	29.3968	3.59581	18.1111	6.40833	36.7446	16.5788	30.2786	17.2592	6.59834	13.3948	11.5049	13.2977	7.43374	11.571	10.5439	4.70379
ENSG00000179023.8	0.063326	0	0	0	0	0	0.076872	0	0	0	0	0.041783	0	0	0	0
ENSG00000211637.2	26.2383	0	12.8641	3.33006	1.61044	4.49282	17.7831	2.77268	0	23.1965	0.91542	0	0	0	3.2704	0
ENSG00000134901.13	0	0	0	0	0.17082	0	0	0	0	0	0	0	0	0.231336	0	0
ENSG00000160818.16	8.06054	1.41697	4.57307	2.83608	6.05438	5.14623	9.56225	4.67648	1.17903	2.56796	1.47176	1.88926	0.43569	1.03537	1.07318	0.815857
ENSG00000138131.4	0	0	0	0.047283	0	0	0.11227	0	0	0	0	0	0	0	0	0.036548
ENSG00000118058.23	16.4305	1.6727	8.15476	2.21735	4.66291	5.12055	18.3432	2.66322	1.00738	1.85562	0.816092	1.34364	1.66403	1.11962	1.68848	0.745837
ENSG00000169612.4	14.5406	1.54194	12.9237	4.41993	18.6673	5.25326	19.4565	12.811	2.51803	5.6989	2.2388	4.13598	2.22013	2.80906	4.82873	3.41353
ENSG00000174652.19	20.6859	3.40346	14.5714	7.07372	15.5146	8.84601	32.8694	8.43473	1.82849	6.25036	2.77627	6.1828	2.86866	5.41995	3.56349	1.55101
ENSG00000143748.18	3.73887	2.66952	5.0576	1.56826	4.67504	5.00723	16.6058	3.05016	1.66309	1.54657	0.60732	1.86977	0.900351	1.19461	1.59552	0.978903
ENSG00000165802.23	16.1834	1.83858	11.6192	5.26753	10.2413	6.35199	13.2604	9.28752	1.22536	3.40438	2.62068	2.31577	1.90557	3.55271	7.29115	1.58962
ENSG00000266094.8	101.04	12.9596	58.7474	28.8819	98.054	53.4071	110.717	50.5959	20.1261	41.5382	33.4125	40.3805	26.4019	33.029	33.0879	20.5199
ENSG00000158163.15	0.166193	0	0.163196	0.097613	0.470329	0	0.695341	0.160812	0.042912	0.616708	0	0	0	0	0.127146	0
ENSG00000064995.18	12.6874	1.86377	3.9753	2.14805	12.9975	4.52327	18.2313	8.72321	1.95402	4.92684	2.82209	2.66854	1.15761	2.25013	2.95174	1.56184
ENSG00000162923.16	22.8764	6.59449	22.1773	8.25871	34.2808	17.3955	39.6913	15.9821	9.67058	17.3278	13.276	9.07579	6.80235	7.46642	11.0601	4.66136
ENSG00000102317.18	80.5981	17.2488	72.0183	20.4331	107.146	50.9735	143.907	51.5219	9.59364	32.4257	13.7561	17.6348	12.0055	12.9836	22.7942	10.2009
ENSG00000185842.15	0.252858	0.01661	0.083296	0.017594	0.289206	0.170421	0.269426	0.176842	0.080218	0	0	0.10419	0.05679	0	0	0.098494
ENSG00000187288.10	1.94449	0.853102	3.43516	2.05935	3.06287	1.74682	8.48504	2.29327	0.695595	3.05757	2.40364	2.04753	1.88904	0.518567	3.62308	0.305903
ENSG00000121552.4	14.0908	5.36659	38.4623	5.56779	63.8957	23.0473	95.2698	32.4534	10.6444	47.8961	11.4982	9.20104	2.97144	5.4446	26.0818	9.846
ENSG00000154380.17	0.24859	0.042329	0.124637	0.12408	0.204266	0.136427	0.233647	0.112503	0.032538	0.069111	0.045642	0.047604	0.080591	0.039161	0.171398	0
ENSG00000183023.18	2.58933	0.248031	2.44611	0.326404	4.50934	2.45133	6.27814	3.29522	1.59618	2.74042	1.34217	0.43503	0.682513	0.628541	1.70431	1.04443
ENSG00000115339.14	6.72754	2.25869	8.94629	0.930303	19.5617	6.09449	14.7547	5.14222	1.79429	6.56262	3.79903	3.41975	1.84311	0.777676	3.10491	2.09769
ENSG00000130701.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000163596.16	2.53621	0.392945	1.80143	0.487477	1.38295	1.68997	2.7407	1.11216	0.089166	0.852592	0.094727	0.561451	0.274439	0.097684	0.424021	0.113009
ENSG00000144034.16	2.92088	1.40357	5.74011	0.739079	2.62654	1.96104	18.4737	4.04782	0.323347	1.36827	1.62888	4.12729	0.293672	0.560261	2.90133	0.284552
ENSG00000031698.13	51.8388	9.77262	23.1098	15.2439	38.1468	19.6333	38.9109	26.0641	8.31562	21.1204	8.97354	12.7042	7.13667	11.7062	21.4654	5.99553
ENSG00000188488.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000143641.10	12.0284	1.76354	9.07366	2.35359	12.0694	6.79747	13.9694	7.44015	2.63708	8.31473	2.59492	3.42896	2.04403	3.16984	5.63577	1.90744
ENSG00000205111.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000107738.20	134.968	19.9853	135.965	47.067	223.576	101.066	224.516	166.458	75.9203	137.554	82.3596	94.3045	58.0561	73.2147	118.414	43.7158
ENSG00000159086.15	7.20292	1.44471	6.40462	2.00816	6.8677	2.47496	17.0187	4.67435	0.80268	4.21507	2.35769	1.23412	0.586423	1.13183	1.07573	0.268821
ENSG00000143768.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000143751.10	6.13589	0.874859	4.52986	1.56767	5.62115	3.99084	10.3512	3.69897	1.22945	2.20113	1.29845	1.58401	0.90848	1.17949	2.42729	0.629227
ENSG00000163041.12	866.807	159.213	805.43	303.88	1860.97	732.004	1500.26	1227.21	486.013	1076.12	654.343	586.675	320.723	431.614	652.562	434.23
ENSG00000171608.16	73.0382	10.8024	52.118	23.224	94.6134	47.1226	97.4993	50.5697	23.2383	39.2267	35.0869	36.3788	23.2626	26.0749	30.6927	13.8793
ENSG00000148444.16	14.4306	4.25362	15.2371	1.83787	19.5301	8.53197	38.926	11.0512	2.66184	11.6788	1.77256	1.71555	0.364922	1.62503	9.94603	3.54381
ENSG00000087338.5	6.81187	0.801256	3.99457	2.18546	8.97373	3.27024	12.1134	5.26906	1.17501	3.5354	2.32157	3.91783	1.13986	1.16237	2.53136	0.970364
ENSG00000185155.11	0.35156	0	0	0	0.173138	0	0	0	0	0.252015	0	0	0.208716	0	0.234036	0
ENSG00000204120.15	12.5051	2.64941	4.47569	2.8504	10.5805	6.76168	12.7346	7.78814	2.89608	5.99773	2.29805	3.56484	1.50808	3.66747	4.51141	1.19239
ENSG00000169251.12	8.58693	1.3608	2.68167	1.41217	6.78571	3.04075	16.7882	4.57151	0.645564	3.33063	0.872155	0.728974	0.313794	0.442337	1.98681	0.742186
ENSG00000118420.17	0.10353	0.054593	0.273605	0.202489	0.224307	0.750884	0.814509	0.475974	0.124861	0.209939	0.056215	0	0.118715	0.084153	0	0
ENSG00000224531.6	1.3368	0.176408	0.656496	0.170873	0.921926	0.53992	2.43406	1.21852	0.030054	0.479863	0.376803	0.440999	0.081354	0.178349	0.578558	0.02642
ENSG00000140955.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000145349.17	6.4927	1.04098	4.87278	1.80152	6.57094	3.54697	10.3323	3.96579	0.375546	2.44113	1.00343	1.71886	0.716897	1.16427	3.17454	1.50921
ENSG00000147679.12	10.9182	1.43246	7.26744	2.3834	7.19058	4.19558	10.699	3.42149	0.935883	2.62599	1.45212	1.69077	1.3237	2.43537	3.74902	0.643506
ENSG00000272886.6	9.31899	1.73047	5.5808	2.50118	8.1733	5.46015	9.83254	4.46729	0.932313	4.19366	1.67596	2.30717	1.45304	1.84564	2.94742	0.927554
ENSG00000143801.17	5.68271	0.236161	0.953895	0.731891	1.91998	1.30537	5.05615	1.69109	0.150192	0.521081	0.818671	0.712907	0.388462	0.843536	1.0108	0.141358
ENSG00000163923.10	4.38219	1.3823	1.23848	0.629909	2.89824	1.68023	1.52845	2.55605	0	1.72941	0	0.579659	0.489515	0	1.30337	0.247385
ENSG00000138311.18	0.248575	0.145771	0.325519	0.127075	1.37635	0.194185	1.00572	0.20932	0.111738	0	0	0.054662	0.121261	0	0	0
ENSG00000278196.3	16.7948	1.92714	7.20192	0.558944	6.49327	6.98291	5.45049	11.3818	0.527321	16.3976	3.07791	0	4.0018	0.980078	9.52005	1.28952
ENSG00000119900.9	15.7988	2.73348	16.2698	6.36963	46.8041	12.0946	55.3319	14.6158	5.89727	9.11438	7.13941	10.2517	5.39165	5.7882	14.8292	4.89313
ENSG00000101115.13	0.062511	0	0	0	0.123176	0.056105	0.824373	0.105276	0.02811	0	0	0.041245	0	0	0.041623	0.267628
ENSG00000204681.11	19.7196	3.55228	12.9036	5.70272	12.2978	14.2632	25.678	11.4997	3.91503	8.41874	3.63324	2.18448	2.32133	5.57359	4.96201	1.63145
ENSG00000285292.1	7.88376	2.00002	3.07432	2.13394	8.39877	2.56881	7.21398	4.32855	1.22126	2.87511	1.65192	0.720607	1.86889	1.86466	3.04255	0
ENSG00000172497.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0.367588	0	0
ENSG00000172543.8	121.859	20.6004	55.9635	19.8214	51.0395	42.9364	63.6355	28.4868	3.56836	33.1806	11.9594	12.2594	11.7812	27.0959	10.391	10.393
ENSG00000179918.19	25.7051	4.42432	25.0902	8.30438	34.9293	17.6553	41.1615	22.2998	7.09118	24.4279	10.1171	8.98456	3.70437	6.37589	11.8552	6.72371
ENSG00000143816.8	0.164969	0	0.162025	0	0.162525	0	0.600714	0	0	0	0	0	0	0.036681	0	0
ENSG00000214706.10	7.20307	2.0431	7.06749	4.67713	6.54096	4.1733	10.676	5.39541	2.30864	3.4517	2.89832	1.64174	1.88462	1.55018	2.76299	1.70379
ENSG00000020129.16	8.30593	1.28297	2.82229	2.33027	6.17141	2.75505	8.1546	2.70238	1.16376	2.83473	0.759183	2.58415	1.09556	1.94447	1.92496	0.499471
ENSG00000154342.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000154370.16	23.7993	2.55988	9.79104	6.31392	13.3151	6.10603	27.6363	11.4454	3.17778	6.75556	1.90163	3.45179	3.78609	5.42012	5.43719	2.11739
ENSG00000197299.12	2.77897	0.549444	1.39556	0.761874	1.48977	1.28304	3.09782	0.922771	0.332678	1.19206	0.382814	0.298126	0.151429	0.57988	0.576594	0.231407
ENSG00000112175.8	0	0	0	0	0	0	0	0.07011	0	0	0	0	0	0	0	0
ENSG00000137878.17	1.57338	0.166982	0.126933	0	0	0.115991	0.917379	0	0	1.27341	0.106731	0	0.242409	0.287494	0.086049	0.114777
ENSG00000165304.8	0.730918	0.07235	0.161641	0	0.177041	0	0	0.554513	0	0.257685	0	0	0	0	0.32875	0
ENSG00000064042.18	0	0	0.05583	0	0.13445	0.102031	0	0	0.051125	0.158489	0	0	0.044796	0	0	0
ENSG00000067646.12	0	0	0	0.384157	2.32361	0.572102	4.61431	1.44921	0.822047	1.66092	0.28748	0.294399	0	0	0	0
ENSG00000111653.20	20.6123	3.48458	22.7569	5.09979	28.0352	5.62302	35.0986	18.5421	5.20465	16.0651	7.20605	3.84557	3.82101	4.2565	10.8166	5.16611
ENSG00000132854.19	0.177199	0	0.116031	0	0	0	0	0.032843	0	0	0.066601	0	0	0	0.117987	0
ENSG00000083520.15	7.12685	1.2164	6.08135	2.24086	8.5634	2.40883	14.0302	4.97317	0.655258	3.35082	2.09222	1.29948	0.493849	1.61861	2.89071	0.812816
ENSG00000181218.5	3.77752	0.414055	6.48681	0.481009	3.25337	0.848567	5.14918	2.38695	0.632537	8.09067	2.12071	1.24224	1.33717	1.04926	1.25668	0.556421
ENSG00000104237.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000269313.5	0.614315	0.089858	1.829	0	1.78339	0.183418	1.30708	1.03243	0.510999	0.219942	0.172727	0	0.041441	0.181734	0.1361	0.121088
ENSG00000058404.20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000146072.6	0.832993	0.040704	0.090901	0.189244	0.182363	0	0.112337	0.077939	0	0.066424	0.052163	0.061054	0.187721	0.082318	0.246494	0.03657
ENSG00000204688.9	0.154159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000180116.15	0.110055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000158079.16	0.910778	0.133534	0.223635	0.116408	0.672973	0.272492	1.0134	0	0	0.108965	0.040935	0	0.061582	0.099652	0.151605	0.029997
ENSG00000169129.15	1.07019	0.235333	0.700716	0.045588	0.439297	0.240148	0.541227	0.450594	0.120253	0.658413	0.100528	0	0.072354	0.118978	0.059378	0.035239
ENSG00000171408.14	0.062199	0	0.061092	0.031803	0.12256	0.111649	0.366445	0.542061	0.027969	0.044657	0.035065	0.039836	0	0.082983	0.4358	0
ENSG00000189367.15	0.291038	0.042553	0	0.136857	0.094898	0.66282	1.00145	0.265497	0.03546	0.113226	0.04445	0.127654	0	0.087645	0.120052	0
ENSG00000204700.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000116574.6	4.78335	0.696681	3.43903	1.19334	8.04913	3.51703	6.9823	3.22937	1.08679	4.90685	0.516897	2.52994	0.473486	0.296599	1.8873	0.625965
ENSG00000179934.7	1.74446	0.486382	0.978662	0.763183	4.47836	0.663805	1.81356	0.629691	0.165272	0.535388	0	0.492565	0.299163	0.553966	0	0.196452
ENSG00000100697.14	6.725	1.13704	6.78064	1.599	12.2621	4.0515	17.1859	5.11208	1.61713	4.38837	3.88088	3.08216	1.68045	3.05624	4.27959	1.01623
ENSG00000069248.12	7.31529	1.21017	4.05313	1.47059	6.34484	4.20876	8.65235	2.84303	0.646652	1.48138	1.12796	1.81516	0.735666	1.05662	1.62361	0.494319
ENSG00000063601.17	11.5118	1.8931	8.7253	3.00081	11.4406	7.11529	14.8274	7.07955	1.81044	3.88972	3.74593	3.41906	1.2319	2.49127	3.85851	1.02934
ENSG00000130513.6	0	0	0	0	0	0	0	0	0	0.230846	0	0	0	0	0	0
ENSG00000135749.19	7.43183	1.58553	4.6581	2.42367	12.142	2.85921	11.4441	2.40601	0.404288	1.76665	0.445177	1.35652	1.35098	0.897295	1.059	0.442872
ENSG00000204539.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000074276.10	0.363768	0.064002	0.970237	0.465428	0	0.074036	0.883117	0.183791	0.03271	0.807554	0.092985	0.048	0	0	0.05492	0
ENSG00000126814.7	1.7209	0.2974	0.482936	1.20748	0.787189	0.882597	2.46205	2.27583	0.193464	0.485405	0.138599	0.16221	0.124683	0.109332	2.16034	0.145776
ENSG00000005448.17	7.51241	1.27969	4.02212	3.48274	5.04312	1.22688	5.79593	3.16406	0	2.437	0.383918	0.449627	1.52097	1.51789	2.34501	1.20959
ENSG00000164104.12	31.5196	9.85142	43.8976	7.84717	86.4521	29.7984	114.235	25.1923	10.4371	71.5624	8.81836	12.3895	3.43545	5.76765	21.6489	5.95073
ENSG00000135744.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000101557.15	10.6048	1.55919	8.955	3.5823	11.6385	5.20803	12.6066	5.32412	0.920731	2.35628	2.1353	2.82889	1.49276	1.80363	3.84926	1.24527
ENSG00000140740.11	38.4395	9.72621	37.9842	11.56	53.5426	26.5143	80.3077	34.5474	5.44076	34.5262	15.4054	14.9131	5.35521	9.67126	16.389	7.5384
ENSG00000064933.18	4.07086	1.03419	2.30049	0.979532	2.87525	3.09956	11.1348	1.8829	1.03575	0.78445	1.3068	0.49387	1.06146	0.540274	2.90335	0.785987
ENSG00000112305.15	15.858	4.00592	4.51645	2.89891	12.9471	6.28638	13.4737	7.43669	1.96289	4.91442	3.20552	4.53527	2.08885	2.72757	7.39153	0.952407
ENSG00000143633.13	5.29398	1.07149	6.98989	1.37072	8.79818	1.0131	9.31327	4.7368	1.2834	3.35158	2.67516	1.41865	0.693316	1.00587	2.94746	1.33288
ENSG00000138134.12	8.56822	1.18016	3.93435	1.88951	3.43171	2.38895	9.86096	1.59348	0.490898	0.999043	0.882875	1.20048	0.216208	0.542203	1.5076	0.580084
ENSG00000239264.9	26.2351	0.811738	22.2619	3.88116	18.8165	11.9816	25.6948	15.7945	2.11951	12.3831	3.89011	3.26328	3.0801	2.68896	14.0194	2.22699
ENSG00000260097.3	0	0	0.104747	0	0	0	0.1295	0	0	0	0	0	0	0	0	0
ENSG00000137486.17	35.6354	5.23639	33.2406	11.5975	51.9185	16.1335	37.7923	23.4295	6.96666	17.2817	9.33184	11.0928	6.81491	12.2777	22.2783	8.07575
ENSG00000138472.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000198271.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000184743.13	9.15259	1.2594	5.75824	1.95287	9.89399	4.56522	10.3265	7.59958	0.776439	3.14935	1.57841	2.3945	1.04308	1.4939	4.15908	0.77478
ENSG00000144668.12	0	0	0	0	0.160691	0.036592	0.296994	0.255969	0	0.52033	0	0.026907	0.016545	0.067575	0.054299	0
ENSG00000243646.10	62.5051	4.37749	45.7322	15.7225	101.972	44.5759	77.0005	60.9496	27.9236	68.3991	31.4144	22.1443	12.8404	21.9645	34.2394	18.494
ENSG00000242076.2	55.3398	4.72892	32.0813	12.2196	11.2408	45.4447	35.4063	11.7607	1.75579	15.3593	1.5951	2.60073	3.56285	1.28212	16.2129	3.09548
ENSG00000100796.17	26.742	5.31668	22.7026	8.75698	31.5292	13.8241	46.809	13.2467	5.13564	12.4304	5.30625	8.05131	3.86356	5.75124	9.23976	3.60873
ENSG00000146592.17	8.53758	1.87355	15.9634	2.37313	21.1796	13.7416	27.2347	15.0758	9.99268	18.8982	15.045	9.07474	7.02616	5.08911	12.4389	5.30327
ENSG00000130303.13	92.3229	10.1693	77.8338	24.6546	74.4096	35.8074	103.634	56.1899	12.9083	33.7111	15.0796	18.4661	12.0164	34.888	43.5786	13.5928
ENSG00000176919.13	0	0	0	0	0	0	0	1.31565	0	1.10133	0	0	0	0.694715	0	0
ENSG00000121481.11	8.01505	2.14874	5.77335	2.08644	7.4478	2.99218	10.1585	5.61824	3.16454	2.10114	0.884052	1.83292	1.35215	0.392437	3.10086	0.763379
ENSG00000116985.12	1.01592	0.208543	0.33261	0.103886	0.600543	0.060789	0.411067	0.114063	0	0.145871	0	0.044686	0.054957	0.06024	0.450959	0.026771
ENSG00000172345.14	3.93354	1.33519	0.725764	0.667004	1.56215	1.38005	4.47086	0.786817	0.030274	2.24037	0.075361	0.222385	0.136931	0.814819	0.634787	0.734628
ENSG00000099203.7	18.368	1.6684	6.78375	4.15278	9.22246	5.2903	11.5395	9.54084	5.09238	13.727	3.01212	3.52611	1.9481	1.78154	3.55638	2.63862
ENSG00000150995.19	8.03977	1.74173	3.32425	3.29883	3.44258	3.51145	11.678	1.88471	1.4172	3.01349	0.954374	2.31453	1.56536	1.05071	1.67574	1.34949
ENSG00000136883.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000109756.9	6.2275	0.799867	7.03386	0.747857	16.1136	2.646	10.4852	6.06569	1.53508	4.91599	3.24936	3.46108	1.53733	3.32716	3.43813	1.59965
ENSG00000165633.13	2.3104	0.400302	1.75605	0.584536	2.49648	0.887498	2.64066	1.11836	0.5079	0.552731	0.810102	0.808861	0.282743	0.511835	1.18611	0.400454
ENSG00000123307.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000143546.10	224.483	216.907	1783.74	68.553	4729.55	1172.51	5181.82	2188.25	789.347	5740.46	543.465	404.318	93.2204	114.791	976.052	946.51
ENSG00000163083.6	0	0	0.205614	0.107006	0.309372	0.187954	0.254095	0.705213	0.141113	0.150228	0.05899	0.34523	0.169837	0	0.209086	0.041353
ENSG00000179002.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000112273.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000131808.10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000198910.14	0.521595	0.21661	0	0.4091	0.643489	0.505135	0.512366	0.054902	0.076529	0	0	0	0.026453	0.151426	0.056679	0.033639
ENSG00000010072.16	2.63119	0.411935	3.4982	0.723289	3.5191	0.88768	4.74111	1.28659	0.480345	1.49248	0.622021	0.755187	0.486479	1.52499	1.23895	0.24671
ENSG00000198829.6	0.394019	0.138643	0.077398	0	0.388184	0	0.286959	0.729946	0	1.47072	0.177677	0	0.031969	0.035045	0.157408	0.031144
ENSG00000204304.12	61.719	8.8617	39.6847	18.9125	75.4297	33.5671	87.839	45.9238	17.8306	34.8089	28.687	26.8579	13.8196	21.1562	25.1741	11.3259
ENSG00000204634.12	4.26609	0.282243	4.29775	1.78086	6.23214	3.53859	6.40382	4.06351	1.84308	5.85602	1.4737	1.83985	0.459625	2.60932	3.79062	1.08676
ENSG00000161958.11	1.1928	0.194569	0.587473	0.152817	0.144335	0.400077	0.500015	1.44972	0.067152	0.505001	0.084241	0.271521	0.060643	0.065155	0.362707	0
ENSG00000133704.10	8.3158	1.56772	8.96797	1.82225	11.6031	5.56049	16.3199	4.42249	1.57446	4.26459	2.50266	2.18645	1.59823	2.05762	3.49767	0.815626
ENSG00000118407.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100084.14	11.4026	1.39708	6.95947	2.7614	10.03	4.89801	10.2815	9.82194	1.88171	4.67553	2.75448	3.33134	1.71817	3.18736	4.22986	0.933417
ENSG00000135486.18	552.477	114.324	329.02	138.554	473.538	267.933	741.36	295.892	48.4071	213.367	53.5355	107.215	59.26	79.3652	133.529	42.6826
ENSG00000108528.14	29.9024	3.9413	20.3351	10.0752	29.4023	14.9589	29.7963	24.8186	8.34497	14.8439	7.09943	8.2949	6.5041	9.78687	13.9364	4.46435
ENSG00000134318.14	2.07003	0.455387	1.80739	0.414178	3.32375	1.58256	4.58718	1.1943	0.448368	1.45919	0.886286	0.480659	0.451122	0.528507	0.791291	0.378983
ENSG00000168303.9	2.3315	0.48156	1.42251	0.301128	1.57006	0.981403	2.43582	0.956211	0.172837	1.15549	0.118592	0.650534	0.211954	0.579816	0.560105	0.34916
ENSG00000113407.13	21.1384	3.41352	11.6061	4.83514	91.7832	7.58138	22.7293	10.7911	2.06603	6.87628	2.11677	4.62238	2.58358	3.91894	6.16867	1.65616
ENSG00000116918.15	10.513	1.88115	9.42245	2.78047	21.3608	5.82052	29.2758	6.65838	2.08524	5.58026	3.63177	4.53172	0.838331	1.32607	5.69721	1.27558
ENSG00000145708.11	0	0.096967	0.216708	0	0.869502	0	0.267737	0	0.205579	0.316244	0.37269	0	0	0	0	0.087035
ENSG00000270106.6	0.142422	0	0	0	0	0	0.195789	0	0.065141	0	0	0	0	0	0	0.060292
ENSG00000100802.15	10.6904	2.49533	1.56234	1.80081	11.7492	3.0436	11.9191	8.24451	1.35605	4.44107	1.43133	2.49283	1.15731	1.95161	2.68625	1.49546
ENSG00000172216.6	81.5739	12.8719	94.6685	34.9989	192.158	97.1905	187.031	141.952	69.2723	109.674	103.22	51.7854	32.9989	38.5993	65.3434	38.0346
ENSG00000204138.13	10.1159	2.36582	5.03201	2.59126	6.00352	3.11632	11.093	4.69256	1.282	4.14099	1.60084	1.60296	1.59247	2.17227	2.53701	1.16962
ENSG00000174885.12	3.10909	0.658224	5.26762	1.00043	12.3789	4.99798	9.36321	9.88474	1.03467	4.73655	2.20603	2.96191	1.6346	1.49819	2.14663	1.04609
ENSG00000091181.19	4.86619	0	2.21093	0.390997	1.20392	0.506704	5.53033	0.645336	0.15871	0.421519	0.232135	0.232868	0.679994	1.286	1.52763	2.01149
